 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           p      nuklea      growth       drift       misch         rho           T  aquer[mic]    vdr[m/s]          Kn    tau_nucl    tau_grow    tau_sink     tau_mix
  3.2618E+06  1.1308E-01  4.5264E-40  2.3336E-41 -4.7598E-40 -2.5129E-56  3.0732E-12  1.0316E+03  1.9765E-03  2.7801E+02  1.5278E+09  2.3163E+01  4.6334E+02  4.2187E+01  4.3032E+17
  3.3354E+06  1.1720E-01  5.0762E-40  2.8141E-41 -5.3576E-40 -3.1658E-56  3.1852E-12  1.0317E+03  1.9780E-03  2.6830E+02  1.4729E+09  2.3993E+01  4.4735E+02  4.3714E+01  3.9771E+17
  3.4090E+06  1.2148E-01  5.6928E-40  3.3940E-41 -6.0322E-40 -3.9890E-56  3.3013E-12  1.0317E+03  1.9796E-03  2.5895E+02  1.4200E+09  2.4854E+01  4.3193E+02  4.5296E+01  3.6756E+17
  3.4826E+06  1.2591E-01  6.3843E-40  4.0939E-41 -6.7937E-40 -5.0271E-56  3.4217E-12  1.0318E+03  1.9813E-03  2.4992E+02  1.3688E+09  2.5745E+01  4.1707E+02  4.6934E+01  3.3970E+17
  3.5562E+06  1.3050E-01  7.1597E-40  4.9388E-41 -7.6536E-40 -6.3367E-56  3.5465E-12  1.0318E+03  1.9832E-03  2.4121E+02  1.3194E+09  2.6669E+01  4.0275E+02  4.8629E+01  3.1395E+17
  3.6299E+06  1.3527E-01  8.0310E-40  5.9595E-41 -8.6270E-40 -7.9907E-56  3.6760E-12  1.0319E+03  1.9851E-03  2.3280E+02  1.2717E+09  2.7621E+01  3.8892E+02  5.0388E+01  2.9011E+17
  3.7035E+06  1.4027E-01  9.0190E-40  7.1981E-41 -9.7388E-40 -1.0092E-55  3.8117E-12  1.0319E+03  1.9873E-03  2.2461E+02  1.2251E+09  2.8587E+01  3.7546E+02  5.2229E+01  2.6786E+17
  3.7771E+06  1.4545E-01  1.0129E-39  8.6965E-41 -1.0998E-39 -1.2749E-55  3.9523E-12  1.0320E+03  1.9895E-03  2.1671E+02  1.1802E+09  2.9590E+01  3.6249E+02  5.4135E+01  2.4732E+17
  3.8507E+06  1.5082E-01  1.1375E-39  1.0510E-40 -1.2426E-39 -1.6113E-55  4.0982E-12  1.0320E+03  1.9919E-03  2.0910E+02  1.1368E+09  3.0632E+01  3.5000E+02  5.6109E+01  2.2835E+17
  3.9243E+06  1.5639E-01  1.2774E-39  1.2704E-40 -1.4044E-39 -2.0371E-55  4.2494E-12  1.0321E+03  1.9946E-03  2.0176E+02  1.0949E+09  3.1713E+01  3.3796E+02  5.8153E+01  2.1084E+17
