 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           T        n<H>         rho           p        wmix        tau n_H         n_Mg        n_Fe        n_Al        n_Ti        n_TIO       n_TIO2      n_TIS       n_SIO       n_SIO2      n_SIS       n_H2O       n_H2        n_H2S       n_MGO       n_MGOH      n_MG(OH)2   n_FEO       n_FES       n_FE(OH)2   n_ALOH      n_ALH       n_AL2O      n_ALS       n_ALO2H              pel
  2.3579E+07  1.4958E+03  5.1444E+16  1.1649E-07  6.2125E+03  6.2227E-08  0.0000E+00  5.9522E+12  1.5596E+12  2.1208E+11  2.1835E+07  8.6298E+03  4.7676E+06  1.1183E+06  5.9865E+04  1.5197E+12  6.4844E+05  1.4615E+11  8.9960E+12  2.5709E+16  5.4195E+11  2.1896E+06  2.1016E+09  2.3005E+05  3.0974E+05  2.8815E+06  3.6185E+04  1.4051E+08  1.6002E+06  9.1006E+04  1.2936E+06  3.7704E+05  1.0780E-05
  2.3652E+07  1.4984E+03  5.2229E+16  1.1827E-07  6.3180E+03  6.4575E-08  0.0000E+00  6.1832E+12  1.6552E+12  2.3201E+11  2.3116E+07  9.1038E+03  4.9633E+06  1.1590E+06  6.1670E+04  1.5705E+12  6.8228E+05  1.4886E+11  9.2337E+12  2.6102E+16  5.4942E+11  2.3835E+06  2.2365E+09  2.4626E+05  3.4634E+05  3.1406E+06  3.9817E+04  1.4620E+08  1.6920E+06  9.5819E+04  1.3480E+06  3.9525E+05  1.1228E-05
  2.3726E+07  1.5009E+03  5.3044E+16  1.2012E-07  6.4269E+03  6.7050E-08  0.0000E+00  6.4160E+12  1.7486E+12  2.5353E+11  2.4523E+07  9.6310E+03  5.1818E+06  1.2043E+06  6.3783E+04  1.6204E+12  7.1582E+05  1.5156E+11  9.4717E+12  2.6509E+16  5.5731E+11  2.5789E+06  2.3691E+09  2.6233E+05  3.8629E+05  3.4203E+06  4.3751E+04  1.5254E+08  1.7939E+06  1.0153E+05  1.4088E+06  4.1516E+05  1.1680E-05
  2.3800E+07  1.5033E+03  5.3872E+16  1.2199E-07  6.5378E+03  6.9621E-08  0.0000E+00  6.6570E+12  1.8428E+12  2.7735E+11  2.6045E+07  1.0200E+04  5.4152E+06  1.2523E+06  6.6045E+04  1.6717E+12  7.5074E+05  1.5433E+11  9.7133E+12  2.6922E+16  5.6529E+11  2.7825E+06  2.5028E+09  2.7863E+05  4.3118E+05  3.7287E+06  4.8106E+04  1.5932E+08  1.9041E+06  1.0782E+05  1.4739E+06  4.3639E+05  1.2149E-05
  2.3873E+07  1.5058E+03  5.4713E+16  1.2390E-07  6.6505E+03  7.2290E-08  0.0000E+00  6.9063E+12  1.9375E+12  3.0376E+11  2.7717E+07  1.0826E+04  5.6694E+06  1.3042E+06  6.8538E+04  1.7237E+12  7.8662E+05  1.5712E+11  9.9575E+12  2.7342E+16  5.7340E+11  2.9938E+06  2.6369E+09  2.9507E+05  4.8165E+05  4.0698E+06  5.2924E+04  1.6670E+08  2.0252E+06  1.1495E+05  1.5454E+06  4.5937E+05  1.2636E-05
  2.3947E+07  1.5083E+03  5.5567E+16  1.2583E-07  6.7652E+03  7.5061E-08  0.0000E+00  7.1643E+12  2.0321E+12  3.3310E+11  2.9564E+07  1.1517E+04  5.9471E+06  1.3603E+06  7.1304E+04  1.7757E+12  8.2304E+05  1.5991E+11  1.0203E+13  2.7769E+16  5.8168E+11  3.2118E+06  2.7704E+09  3.1145E+05  5.3844E+05  4.4482E+06  5.8249E+04  1.7475E+08  2.1590E+06  1.2307E+05  1.6242E+06  4.8427E+05  1.3141E-05
  2.4020E+07  1.5108E+03  5.6530E+16  1.2801E-07  6.8936E+03  7.8229E-08  0.0000E+00  7.4361E+12  2.1259E+12  3.6564E+11  3.1711E+07  1.2336E+04  6.2746E+06  1.4256E+06  7.4724E+04  1.8274E+12  8.5920E+05  1.6285E+11  1.0460E+13  2.8250E+16  5.9129E+11  3.4322E+06  2.9026E+09  3.2777E+05  6.0173E+05  4.8683E+06  6.4149E+04  1.8422E+08  2.3167E+06  1.3319E+05  1.7174E+06  5.1277E+05  1.3673E-05
  2.4094E+07  1.5133E+03  5.7525E+16  1.3026E-07  7.0260E+03  8.1574E-08  0.0000E+00  7.7181E+12  2.2172E+12  4.0187E+11  3.4116E+07  1.3256E+04  6.6371E+06  1.4966E+06  7.8586E+04  1.8783E+12  8.9506E+05  1.6579E+11  1.0717E+13  2.8747E+16  6.0128E+11  3.6533E+06  3.0299E+09  3.4344E+05  6.7272E+05  5.3356E+06  7.0643E+04  1.9468E+08  2.4938E+06  1.4494E+05  1.8219E+06  5.4384E+05  1.4228E-05
  2.4168E+07  1.5158E+03  5.8537E+16  1.3256E-07  7.1610E+03  8.5061E-08  0.0000E+00  8.0102E+12  2.3047E+12  4.4224E+11  3.6807E+07  1.4286E+04  7.0352E+06  1.5732E+06  8.2910E+04  1.9274E+12  9.2998E+05  1.6868E+11  1.0970E+13  2.9253E+16  6.1154E+11  3.8718E+06  3.1494E+09  3.5802E+05  7.5230E+05  5.8560E+06  7.7757E+04  2.0614E+08  2.6921E+06  1.5849E+05  1.9384E+06  5.7740E+05  1.4803E-05
  2.4241E+07  1.5182E+03  5.9567E+16  1.3489E-07  7.2986E+03  8.8698E-08  0.0000E+00  8.3124E+12  2.3866E+12  4.8718E+11  3.9827E+07  1.5446E+04  7.4728E+06  1.6553E+06  8.7767E+04  1.9737E+12  9.6323E+05  1.7151E+11  1.1216E+13  2.9767E+16  6.2209E+11  4.0832E+06  3.2578E+09  3.7102E+05  8.4122E+05  6.4352E+06  8.5497E+04  2.1869E+08  2.9147E+06  1.7418E+05  2.0690E+06  6.1356E+05  1.5400E-05
  2.4315E+07  1.5207E+03  6.0631E+16  1.3730E-07  7.4410E+03  9.2549E-08  0.0000E+00  8.6291E+12  2.4621E+12  5.3738E+11  4.3256E+07  1.6766E+04  7.9585E+06  1.7440E+06  9.3283E+04  2.0176E+12  9.9474E+05  1.7431E+11  1.1458E+13  3.0299E+16  6.3311E+11  4.2853E+06  3.3534E+09  3.8217E+05  9.4081E+05  7.0819E+06  9.3910E+04  2.3258E+08  3.1678E+06  1.9253E+05  2.2167E+06  6.5276E+05  1.6027E-05
  2.4388E+07  1.5235E+03  6.1881E+16  1.4013E-07  7.6077E+03  9.7174E-08  0.0000E+00  8.9947E+12  2.5412E+12  5.9630E+11  4.7477E+07  1.8403E+04  8.5473E+06  1.8493E+06  1.0006E+05  2.0668E+12  1.0295E+06  1.7759E+11  1.1730E+13  3.0924E+16  6.4607E+11  4.5027E+06  3.4511E+09  3.9344E+05  1.0589E+06  7.8387E+06  1.0364E+05  2.4936E+08  3.4813E+06  2.1579E+05  2.3972E+06  6.9949E+05  1.6752E-05
  2.4462E+07  1.5262E+03  6.3157E+16  1.4302E-07  7.7782E+03  1.0203E-07  0.0000E+00  9.3748E+12  2.6073E+12  6.6206E+11  5.2306E+07  2.0282E+04  9.1987E+06  1.9611E+06  1.0782E+05  2.1080E+12  1.0587E+06  1.8062E+11  1.1983E+13  3.1561E+16  6.5960E+11  4.6931E+06  3.5235E+09  4.0101E+05  1.1900E+06  8.6854E+06  1.1397E+05  2.6782E+08  3.8403E+06  2.4322E+05  2.6033E+06  7.4934E+05  1.7509E-05
  2.4536E+07  1.5290E+03  6.4460E+16  1.4597E-07  7.9525E+03  1.0713E-07  0.0000E+00  9.7698E+12  2.6559E+12  7.3470E+11  5.7813E+07  2.2435E+04  9.9136E+06  2.0778E+06  1.1666E+05  2.1411E+12  1.0816E+06  1.8343E+11  1.2212E+13  3.2212E+16  6.7367E+11  4.8448E+06  3.5635E+09  4.0394E+05  1.3335E+06  9.6223E+06  1.2471E+05  2.8795E+08  4.2502E+06  2.7537E+05  2.8376E+06  8.0172E+05  1.8297E-05
  2.4609E+07  1.5317E+03  6.5789E+16  1.4898E-07  8.1307E+03  1.1248E-07  0.0000E+00  1.0180E+13  2.6839E+12  8.1373E+11  6.4053E+07  2.4886E+04  1.0688E+07  2.1968E+06  1.2663E+05  2.1656E+12  1.0975E+06  1.8603E+11  1.2415E+13  3.2876E+16  6.8827E+11  4.9488E+06  3.5664E+09  4.0167E+05  1.4875E+06  1.0643E+07  1.3553E+05  3.0959E+08  4.7153E+06  3.1255E+05  3.1015E+06  8.5563E+05  1.9119E-05
  2.4683E+07  1.5345E+03  6.7241E+16  1.5227E-07  8.3251E+03  1.1848E-07  0.0000E+00  1.0622E+13  2.6951E+12  8.9920E+11  7.1258E+07  2.7743E+04  1.1549E+07  2.3220E+06  1.3812E+05  2.1857E+12  1.1089E+06  1.8874E+11  1.2611E+13  3.3602E+16  7.0438E+11  5.0131E+06  3.5403E+09  3.9545E+05  1.6521E+06  1.1748E+07  1.4640E+05  3.3349E+08  5.2556E+06  3.5637E+05  3.4039E+06  9.1272E+05  2.0005E-05
  2.4701E+07  1.5353E+03  6.7670E+16  1.5324E-07  8.3821E+03  1.2027E-07  0.0000E+00  1.0744E+13  2.6969E+12  9.2197E+11  7.3330E+07  2.8576E+04  1.1795E+07  2.3570E+06  1.4146E+05  2.1914E+12  1.1118E+06  1.8955E+11  1.2667E+13  3.3816E+16  7.0914E+11  5.0266E+06  3.5320E+09  3.9368E+05  1.6957E+06  1.2043E+07  1.4922E+05  3.4029E+08  5.4128E+06  3.6924E+05  3.4906E+06  9.2870E+05  2.0251E-05
  2.4720E+07  1.5360E+03  6.8102E+16  1.5422E-07  8.4396E+03  1.2209E-07  0.0000E+00  1.0868E+13  2.6978E+12  9.4501E+11  7.5454E+07  2.9431E+04  1.2044E+07  2.3921E+06  1.4487E+05  2.1969E+12  1.1145E+06  1.9037E+11  1.2722E+13  3.4032E+16  7.1393E+11  5.0380E+06  3.5224E+09  3.9173E+05  1.7398E+06  1.2341E+07  1.5202E+05  3.4718E+08  5.5741E+06  3.8247E+05  3.5791E+06  9.4471E+05  2.0499E-05
  2.4738E+07  1.5368E+03  6.8536E+16  1.5520E-07  8.4974E+03  1.2394E-07  0.0000E+00  1.0993E+13  2.6976E+12  9.6829E+11  7.7632E+07  3.0310E+04  1.2297E+07  2.4269E+06  1.4835E+05  2.2021E+12  1.1169E+06  1.9118E+11  1.2776E+13  3.4249E+16  7.1877E+11  5.0468E+06  3.5110E+09  3.8955E+05  1.7842E+06  1.2642E+07  1.5479E+05  3.5413E+08  5.7397E+06  3.9607E+05  3.6695E+06  9.6070E+05  2.0751E-05
  2.4757E+07  1.5375E+03  6.8973E+16  1.5619E-07  8.5556E+03  1.2582E-07  0.0000E+00  1.1120E+13  2.6965E+12  9.9177E+11  7.9861E+07  3.1210E+04  1.2551E+07  2.4615E+06  1.5189E+05  2.2070E+12  1.1191E+06  1.9199E+11  1.2830E+13  3.4467E+16  7.2364E+11  5.0533E+06  3.4980E+09  3.8717E+05  1.8288E+06  1.2945E+07  1.5752E+05  3.6114E+08  5.9093E+06  4.0999E+05  3.7617E+06  9.7665E+05  2.1005E-05
  2.4775E+07  1.5383E+03  6.9413E+16  1.5719E-07  8.6142E+03  1.2772E-07  0.0000E+00  1.1247E+13  2.6945E+12  1.0154E+12  8.2139E+07  3.2131E+04  1.2809E+07  2.4958E+06  1.5550E+05  2.2117E+12  1.1211E+06  1.9280E+11  1.2882E+13  3.4687E+16  7.2855E+11  5.0579E+06  3.4837E+09  3.8463E+05  1.8737E+06  1.3251E+07  1.6022E+05  3.6819E+08  6.0829E+06  4.2423E+05  3.8555E+06  9.9255E+05  2.1263E-05
  2.4793E+07  1.5390E+03  6.9856E+16  1.5819E-07  8.6733E+03  1.2966E-07  0.0000E+00  1.1377E+13  2.6914E+12  1.0392E+12  8.4467E+07  3.3074E+04  1.3067E+07  2.5297E+06  1.5916E+05  2.2161E+12  1.1228E+06  1.9360E+11  1.2933E+13  3.4908E+16  7.3349E+11  5.0600E+06  3.4679E+09  3.8189E+05  1.9186E+06  1.3558E+07  1.6285E+05  3.7528E+08  6.2603E+06  4.3876E+05  3.9510E+06  1.0083E+06  2.1523E-05
  2.4812E+07  1.5397E+03  7.0301E+16  1.5920E-07  8.7327E+03  1.3162E-07  0.0000E+00  1.1507E+13  2.6883E+12  1.0630E+12  8.6832E+07  3.4034E+04  1.3327E+07  2.5633E+06  1.6286E+05  2.2207E+12  1.1246E+06  1.9443E+11  1.2985E+13  3.5131E+16  7.3846E+11  5.0619E+06  3.4520E+09  3.7917E+05  1.9637E+06  1.3865E+07  1.6547E+05  3.8240E+08  6.4409E+06  4.5352E+05  4.0475E+06  1.0241E+06  2.1787E-05
  2.4830E+07  1.5405E+03  7.0750E+16  1.6021E-07  8.7925E+03  1.3361E-07  0.0000E+00  1.1639E+13  2.6848E+12  1.0868E+12  8.9236E+07  3.5011E+04  1.3589E+07  2.5966E+06  1.6658E+05  2.2254E+12  1.1265E+06  1.9526E+11  1.3037E+13  3.5355E+16  7.4345E+11  5.0632E+06  3.4358E+09  3.7642E+05  2.0090E+06  1.4173E+07  1.6804E+05  3.8953E+08  6.6247E+06  4.6849E+05  4.1450E+06  1.0398E+06  2.2053E-05
  2.4849E+07  1.5412E+03  7.1201E+16  1.6123E-07  8.8528E+03  1.3563E-07  0.0000E+00  1.1773E+13  2.6813E+12  1.1107E+12  9.1676E+07  3.6003E+04  1.3850E+07  2.6295E+06  1.7034E+05  2.2303E+12  1.1285E+06  1.9610E+11  1.3090E+13  3.5581E+16  7.4847E+11  5.0645E+06  3.4197E+09  3.7371E+05  2.0544E+06  1.4481E+07  1.7059E+05  3.9668E+08  6.8115E+06  4.8365E+05  4.2434E+06  1.0554E+06  2.2323E-05
  2.4867E+07  1.5420E+03  7.1655E+16  1.6226E-07  8.9134E+03  1.3769E-07  0.0000E+00  1.1908E+13  2.6780E+12  1.1346E+12  9.4148E+07  3.7010E+04  1.4113E+07  2.6621E+06  1.7411E+05  2.2354E+12  1.1306E+06  1.9696E+11  1.3143E+13  3.5808E+16  7.5351E+11  5.0662E+06  3.4040E+09  3.7106E+05  2.0999E+06  1.4788E+07  1.7311E+05  4.0382E+08  7.0010E+06  4.9896E+05  4.3426E+06  1.0709E+06  2.2595E-05
  2.4885E+07  1.5427E+03  7.2112E+16  1.6330E-07  8.9745E+03  1.3977E-07  0.0000E+00  1.2044E+13  2.6749E+12  1.1584E+12  9.6649E+07  3.8029E+04  1.4375E+07  2.6944E+06  1.7790E+05  2.2409E+12  1.1330E+06  1.9783E+11  1.3197E+13  3.6036E+16  7.5857E+11  5.0689E+06  3.3890E+09  3.6853E+05  2.1454E+06  1.5094E+07  1.7560E+05  4.1097E+08  7.1929E+06  5.1440E+05  4.4422E+06  1.0864E+06  2.2871E-05
  2.4904E+07  1.5434E+03  7.2572E+16  1.6434E-07  9.0360E+03  1.4189E-07  0.0000E+00  1.2182E+13  2.6725E+12  1.1822E+12  9.9176E+07  3.9061E+04  1.4637E+07  2.7264E+06  1.8168E+05  2.2468E+12  1.1357E+06  1.9872E+11  1.3252E+13  3.6266E+16  7.6365E+11  5.0729E+06  3.3750E+09  3.6615E+05  2.1912E+06  1.5399E+07  1.7807E+05  4.1810E+08  7.3871E+06  5.2992E+05  4.5422E+06  1.1019E+06  2.3150E-05
  2.4922E+07  1.5442E+03  7.3035E+16  1.6539E-07  9.0979E+03  1.4403E-07  0.0000E+00  1.2321E+13  2.6707E+12  1.2059E+12  1.0173E+08  4.0102E+04  1.4900E+07  2.7581E+06  1.8546E+05  2.2531E+12  1.1387E+06  1.9964E+11  1.3309E+13  3.6497E+16  7.6875E+11  5.0788E+06  3.3623E+09  3.6395E+05  2.2370E+06  1.5702E+07  1.8054E+05  4.2522E+08  7.5833E+06  5.4553E+05  4.6424E+06  1.1173E+06  2.3432E-05
  2.4941E+07  1.5449E+03  7.3501E+16  1.6644E-07  9.1602E+03  1.4621E-07  0.0000E+00  1.2462E+13  2.6693E+12  1.2295E+12  1.0430E+08  4.1155E+04  1.5161E+07  2.7894E+06  1.8925E+05  2.2597E+12  1.1419E+06  2.0056E+11  1.3368E+13  3.6730E+16  7.7388E+11  5.0858E+06  3.3505E+09  3.6188E+05  2.2829E+06  1.6004E+07  1.8297E+05  4.3233E+08  7.7818E+06  5.6119E+05  4.7429E+06  1.1327E+06  2.3718E-05
  2.4959E+07  1.5457E+03  7.3969E+16  1.6750E-07  9.2230E+03  1.4843E-07  0.0000E+00  1.2604E+13  2.6694E+12  1.2530E+12  1.0689E+08  4.2214E+04  1.5423E+07  2.8207E+06  1.9300E+05  2.2672E+12  1.1458E+06  2.0152E+11  1.3428E+13  3.6964E+16  7.7900E+11  5.0964E+06  3.3410E+09  3.6013E+05  2.3291E+06  1.6304E+07  1.8543E+05  4.3943E+08  7.9816E+06  5.7687E+05  4.8431E+06  1.1481E+06  2.4007E-05
  2.4977E+07  1.5464E+03  7.4441E+16  1.6857E-07  9.2862E+03  1.5067E-07  0.0000E+00  1.2748E+13  2.6706E+12  1.2764E+12  1.0949E+08  4.3281E+04  1.5684E+07  2.8519E+06  1.9674E+05  2.2752E+12  1.1501E+06  2.0250E+11  1.3491E+13  3.7200E+16  7.8415E+11  5.1097E+06  3.3334E+09  3.5864E+05  2.3756E+06  1.6602E+07  1.8789E+05  4.4652E+08  8.1832E+06  5.9258E+05  4.9433E+06  1.1636E+06  2.4299E-05
  2.4996E+07  1.5471E+03  7.4916E+16  1.6965E-07  9.3498E+03  1.5295E-07  0.0000E+00  1.2893E+13  2.6729E+12  1.2998E+12  1.1212E+08  4.4356E+04  1.5945E+07  2.8830E+06  2.0047E+05  2.2838E+12  1.1548E+06  2.0351E+11  1.3556E+13  3.7437E+16  7.8931E+11  5.1260E+06  3.3277E+09  3.5741E+05  2.4223E+06  1.6899E+07  1.9036E+05  4.5360E+08  8.3864E+06  6.0831E+05  5.0433E+06  1.1791E+06  2.4594E-05
  2.5014E+07  1.5479E+03  7.5394E+16  1.7073E-07  9.4139E+03  1.5527E-07  0.0000E+00  1.3040E+13  2.6764E+12  1.3230E+12  1.1476E+08  4.5439E+04  1.6206E+07  2.9140E+06  2.0418E+05  2.2929E+12  1.1600E+06  2.0453E+11  1.3623E+13  3.7676E+16  7.9449E+11  5.1453E+06  3.3240E+09  3.5644E+05  2.4694E+06  1.7194E+07  1.9284E+05  4.6069E+08  8.5914E+06  6.2407E+05  5.1434E+06  1.1948E+06  2.4893E-05
  2.5033E+07  1.5487E+03  7.6026E+16  1.7216E-07  9.4978E+03  1.5833E-07  0.0000E+00  1.3217E+13  2.6873E+12  1.3490E+12  1.1796E+08  4.6775E+04  1.6541E+07  2.9569E+06  2.0878E+05  2.3083E+12  1.1689E+06  2.0602E+11  1.3721E+13  3.7992E+16  8.0124E+11  5.1833E+06  3.3317E+09  3.5699E+05  2.5234E+06  1.7521E+07  1.9596E+05  4.6982E+08  8.8443E+06  6.4405E+05  5.2643E+06  1.2158E+06  2.5252E-05
  2.5051E+07  1.5496E+03  7.6690E+16  1.7367E-07  9.5861E+03  1.6159E-07  0.0000E+00  1.3401E+13  2.7005E+12  1.3757E+12  1.2132E+08  4.8184E+04  1.6893E+07  3.0023E+06  2.1360E+05  2.3245E+12  1.1785E+06  2.0758E+11  1.3826E+13  3.8324E+16  8.0837E+11  5.2267E+06  3.3428E+09  3.5796E+05  2.5793E+06  1.7857E+07  1.9922E+05  4.7943E+08  9.1112E+06  6.6519E+05  5.3909E+06  1.2380E+06  2.5627E-05
  2.5055E+07  1.5498E+03  7.6833E+16  1.7399E-07  9.6051E+03  1.6229E-07  0.0000E+00  1.3441E+13  2.7035E+12  1.3814E+12  1.2205E+08  4.8488E+04  1.6969E+07  3.0121E+06  2.1464E+05  2.3280E+12  1.1806E+06  2.0792E+11  1.3849E+13  3.8395E+16  8.0990E+11  5.2363E+06  3.3453E+09  3.5818E+05  2.5913E+06  1.7929E+07  1.9992E+05  4.8150E+08  9.1689E+06  6.6975E+05  5.4182E+06  1.2428E+06  2.5708E-05
  2.5063E+07  1.5501E+03  7.7119E+16  1.7464E-07  9.6431E+03  1.6371E-07  0.0000E+00  1.3521E+13  2.7095E+12  1.3928E+12  1.2351E+08  4.9102E+04  1.7121E+07  3.0316E+06  2.1672E+05  2.3350E+12  1.1848E+06  2.0858E+11  1.3895E+13  3.8538E+16  8.1298E+11  5.2558E+06  3.3505E+09  3.5866E+05  2.6154E+06  1.8073E+07  2.0132E+05  4.8565E+08  9.2852E+06  6.7895E+05  5.4730E+06  1.2524E+06  2.5870E-05
  2.5078E+07  1.5509E+03  7.7695E+16  1.7594E-07  9.7196E+03  1.6658E-07  0.0000E+00  1.3682E+13  2.7218E+12  1.4158E+12  1.2647E+08  5.0344E+04  1.7427E+07  3.0708E+06  2.2092E+05  2.3493E+12  1.1933E+06  2.0993E+11  1.3987E+13  3.8826E+16  8.1915E+11  5.2956E+06  3.3615E+09  3.5968E+05  2.6640E+06  1.8362E+07  2.0413E+05  4.9401E+08  9.5208E+06  6.9755E+05  5.5834E+06  1.2718E+06  2.6197E-05
  2.5097E+07  1.5518E+03  7.8375E+16  1.7748E-07  9.8100E+03  1.7000E-07  0.0000E+00  1.3872E+13  2.7364E+12  1.4427E+12  1.2999E+08  5.1829E+04  1.7790E+07  3.1168E+06  2.2589E+05  2.3660E+12  1.2033E+06  2.1152E+11  1.4096E+13  3.9165E+16  8.2644E+11  5.3431E+06  3.3747E+09  3.6091E+05  2.7214E+06  1.8701E+07  2.0744E+05  5.0389E+08  9.8024E+06  7.1971E+05  5.7143E+06  1.2946E+06  2.6585E-05
  2.5115E+07  1.5526E+03  7.9060E+16  1.7903E-07  9.9012E+03  1.7350E-07  0.0000E+00  1.4065E+13  2.7524E+12  1.4699E+12  1.3358E+08  5.3340E+04  1.8157E+07  3.1634E+06  2.3090E+05  2.3835E+12  1.2139E+06  2.1314E+11  1.4208E+13  3.9508E+16  8.3377E+11  5.3940E+06  3.3898E+09  3.6241E+05  2.7797E+06  1.9040E+07  2.1080E+05  5.1388E+08  1.0089E+07  7.4225E+05  5.8465E+06  1.3178E+06  2.6979E-05
  2.5134E+07  1.5535E+03  7.9752E+16  1.8060E-07  9.9932E+03  1.7707E-07  0.0000E+00  1.4261E+13  2.7691E+12  1.4971E+12  1.3723E+08  5.4881E+04  1.8528E+07  3.2104E+06  2.3595E+05  2.4014E+12  1.2248E+06  2.1477E+11  1.4321E+13  3.9853E+16  8.4116E+11  5.4471E+06  3.4061E+09  3.6406E+05  2.8387E+06  1.9382E+07  2.1419E+05  5.2400E+08  1.0382E+07  7.6521E+05  5.9803E+06  1.3413E+06  2.7378E-05
  2.5152E+07  1.5543E+03  8.0449E+16  1.8218E-07  1.0086E+04  1.8071E-07  0.0000E+00  1.4459E+13  2.7865E+12  1.5245E+12  1.4095E+08  5.6455E+04  1.8904E+07  3.2578E+06  2.4107E+05  2.4197E+12  1.2360E+06  2.1643E+11  1.4436E+13  4.0202E+16  8.4861E+11  5.5023E+06  3.4236E+09  3.6584E+05  2.8985E+06  1.9724E+07  2.1762E+05  5.3424E+08  1.0681E+07  7.8861E+05  6.1158E+06  1.3652E+06  2.7782E-05
  2.5170E+07  1.5552E+03  8.1153E+16  1.8377E-07  1.0180E+04  1.8443E-07  0.0000E+00  1.4659E+13  2.8047E+12  1.5521E+12  1.4474E+08  5.8060E+04  1.9285E+07  3.3057E+06  2.4624E+05  2.4384E+12  1.2475E+06  2.1811E+11  1.4554E+13  4.0553E+16  8.5612E+11  5.5597E+06  3.4421E+09  3.6778E+05  2.9590E+06  2.0068E+07  2.2108E+05  5.4461E+08  1.0987E+07  8.1245E+05  6.2530E+06  1.3893E+06  2.8193E-05
  2.5189E+07  1.5561E+03  8.1862E+16  1.8538E-07  1.0274E+04  1.8822E-07  0.0000E+00  1.4863E+13  2.8236E+12  1.5798E+12  1.4860E+08  5.9700E+04  1.9671E+07  3.3540E+06  2.5147E+05  2.4576E+12  1.2593E+06  2.1982E+11  1.4673E+13  4.0908E+16  8.6368E+11  5.6191E+06  3.4617E+09  3.6984E+05  3.0203E+06  2.0414E+07  2.2458E+05  5.5511E+08  1.1299E+07  8.3676E+05  6.3921E+06  1.4138E+06  2.8609E-05
  2.5207E+07  1.5569E+03  8.2578E+16  1.8700E-07  1.0370E+04  1.9209E-07  0.0000E+00  1.5069E+13  2.8432E+12  1.6077E+12  1.5254E+08  6.1374E+04  2.0062E+07  3.4028E+06  2.5676E+05  2.4770E+12  1.2715E+06  2.2154E+11  1.4794E+13  4.1266E+16  8.7131E+11  5.6806E+06  3.4823E+09  3.7204E+05  3.0825E+06  2.0761E+07  2.2812E+05  5.6575E+08  1.1617E+07  8.6156E+05  6.5330E+06  1.4387E+06  2.9031E-05
  2.5226E+07  1.5578E+03  8.3300E+16  1.8863E-07  1.0466E+04  1.9604E-07  0.0000E+00  1.5277E+13  2.8635E+12  1.6357E+12  1.5656E+08  6.3084E+04  2.0458E+07  3.4521E+06  2.6212E+05  2.4969E+12  1.2839E+06  2.2328E+11  1.4916E+13  4.1627E+16  8.7900E+11  5.7440E+06  3.5038E+09  3.7436E+05  3.1454E+06  2.1109E+07  2.3170E+05  5.7653E+08  1.1943E+07  8.8686E+05  6.6759E+06  1.4639E+06  2.9459E-05
  2.5244E+07  1.5587E+03  8.4029E+16  1.9028E-07  1.0564E+04  2.0007E-07  0.0000E+00  1.5489E+13  2.8839E+12  1.6639E+12  1.6066E+08  6.4833E+04  2.0860E+07  3.5017E+06  2.6756E+05  2.5168E+12  1.2964E+06  2.2503E+11  1.5040E+13  4.1991E+16  8.8675E+11  5.8083E+06  3.5256E+09  3.7670E+05  3.2090E+06  2.1460E+07  2.3528E+05  5.8745E+08  1.2277E+07  9.1270E+05  6.8211E+06  1.4894E+06  2.9893E-05
  2.5262E+07  1.5595E+03  8.4764E+16  1.9195E-07  1.0662E+04  2.0419E-07  0.0000E+00  1.5703E+13  2.9054E+12  1.6923E+12  1.6484E+08  6.6617E+04  2.1268E+07  3.5521E+06  2.7305E+05  2.5375E+12  1.3094E+06  2.2681E+11  1.5166E+13  4.2358E+16  8.9456E+11  5.8757E+06  3.5490E+09  3.7927E+05  3.2736E+06  2.1811E+07  2.3893E+05  5.9853E+08  1.2617E+07  9.3904E+05  6.9681E+06  1.5154E+06  3.0332E-05
  2.5281E+07  1.5604E+03  8.5505E+16  1.9363E-07  1.0761E+04  2.0838E-07  0.0000E+00  1.5920E+13  2.9275E+12  1.7209E+12  1.6911E+08  6.8442E+04  2.1681E+07  3.6030E+06  2.7862E+05  2.5584E+12  1.3227E+06  2.2861E+11  1.5294E+13  4.2728E+16  9.0244E+11  5.9449E+06  3.5732E+09  3.8193E+05  3.3390E+06  2.2165E+07  2.4262E+05  6.0977E+08  1.2965E+07  9.6597E+05  7.1173E+06  1.5417E+06  3.0779E-05
  2.5299E+07  1.5613E+03  8.6253E+16  1.9532E-07  1.0861E+04  2.1267E-07  0.0000E+00  1.6140E+13  2.9501E+12  1.7497E+12  1.7347E+08  7.0309E+04  2.2101E+07  3.6545E+06  2.8428E+05  2.5796E+12  1.3362E+06  2.3043E+11  1.5423E+13  4.3102E+16  9.1038E+11  6.0156E+06  3.5980E+09  3.8467E+05  3.4053E+06  2.2521E+07  2.4634E+05  6.2118E+08  1.3322E+07  9.9349E+05  7.2690E+06  1.5685E+06  3.1231E-05
