 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           pSeff_TiO2[s]Seff_Mg2SiO4Seff_SiO2[s]Seff_Fe[s]  Seff_Al2O3[sSeff_MgO[s] Seff_MgSiO3[     N*_TiO2     J*_TiO2
  5.7646E+06  3.9267E-01  2.4409E+04  1.2082E+09  2.7850E+04  1.7931E+04  7.1240E+11  1.0176E+04  4.9064E+08  3.9073E+00  1.3434E-14  0.0000E+00
  5.8382E+06  4.0776E-01  2.5591E+04  1.2166E+09  2.7213E+04  1.7537E+04  6.8328E+11  9.9467E+03  4.9622E+08  3.8868E+00  1.5156E-14  0.0000E+00
  5.9118E+06  4.2343E-01  2.6878E+04  1.2259E+09  2.6617E+04  1.7169E+04  6.5617E+11  9.7325E+03  5.0236E+08  3.8665E+00  1.7099E-14  0.0000E+00
  5.9854E+06  4.3971E-01  2.8282E+04  1.2363E+09  2.6062E+04  1.6827E+04  6.3071E+11  9.5330E+03  5.0911E+08  3.8462E+00  1.9292E-14  0.0000E+00
  6.0591E+06  4.5661E-01  2.9817E+04  1.2478E+09  2.5547E+04  1.6510E+04  6.0688E+11  9.3481E+03  5.1653E+08  3.8261E+00  2.1766E-14  0.0000E+00
  6.1327E+06  4.7416E-01  3.1499E+04  1.2606E+09  2.5073E+04  1.6219E+04  5.8465E+11  9.1777E+03  5.2467E+08  3.8060E+00  2.4557E-14  0.0000E+00
  6.2063E+06  4.9239E-01  3.3346E+04  1.2746E+09  2.4638E+04  1.5953E+04  5.6405E+11  9.0218E+03  5.3359E+08  3.7861E+00  2.7705E-14  0.0000E+00
  6.2799E+06  5.1131E-01  3.5379E+04  1.2902E+09  2.4243E+04  1.5712E+04  5.4485E+11  8.8803E+03  5.4338E+08  3.7663E+00  3.1258E-14  0.0000E+00
  6.3535E+06  5.3097E-01  3.7622E+04  1.3073E+09  2.3887E+04  1.5497E+04  5.2702E+11  8.7531E+03  5.5410E+08  3.7466E+00  3.5266E-14  0.0000E+00
  6.4271E+06  5.5188E-01  4.0247E+04  1.3406E+09  2.3710E+04  1.5377E+04  5.1312E+11  8.6869E+03  5.7247E+08  3.7246E+00  3.9906E-14  0.0000E+00
  6.5007E+06  5.7369E-01  4.3185E+04  1.3784E+09  2.3590E+04  1.5292E+04  5.0075E+11  8.6408E+03  5.9332E+08  3.7024E+00  4.5178E-14  0.0000E+00
  6.5743E+06  5.9637E-01  4.6457E+04  1.4188E+09  2.3506E+04  1.5230E+04  4.8941E+11  8.6079E+03  6.1585E+08  3.6804E+00  5.1145E-14  0.0000E+00
  6.6480E+06  6.1994E-01  5.0109E+04  1.4619E+09  2.3458E+04  1.5192E+04  4.7903E+11  8.5886E+03  6.4020E+08  3.6585E+00  5.7901E-14  0.0000E+00
  6.7216E+06  6.4444E-01  5.4194E+04  1.5081E+09  2.3449E+04  1.5179E+04  4.6967E+11  8.5830E+03  6.6655E+08  3.6368E+00  6.5549E-14  0.0000E+00
  6.7952E+06  6.6991E-01  5.8773E+04  1.5575E+09  2.3478E+04  1.5192E+04  4.6124E+11  8.5915E+03  6.9510E+08  3.6152E+00  7.4207E-14  0.0000E+00
  6.8688E+06  6.9639E-01  6.3917E+04  1.6105E+09  2.3546E+04  1.5230E+04  4.5375E+11  8.6144E+03  7.2604E+08  3.5937E+00  8.4009E-14  0.0000E+00
  6.9424E+06  7.2391E-01  6.9706E+04  1.6672E+09  2.3655E+04  1.5294E+04  4.4714E+11  8.6520E+03  7.5959E+08  3.5724E+00  9.5106E-14  0.0000E+00
  7.0160E+06  7.5252E-01  7.6232E+04  1.7280E+09  2.3804E+04  1.5385E+04  4.4133E+11  8.7046E+03  7.9601E+08  3.5512E+00  1.0767E-13  0.0000E+00
  7.0896E+06  7.8356E-01  8.3909E+04  1.8110E+09  2.4131E+04  1.5575E+04  4.3841E+11  8.8184E+03  8.4489E+08  3.5280E+00  1.2254E-13  0.0000E+00
  7.1632E+06  8.1641E-01  9.2764E+04  1.9073E+09  2.4558E+04  1.5824E+04  4.3698E+11  8.9671E+03  9.0218E+08  3.5040E+00  1.3977E-13  0.0000E+00
  7.2368E+06  8.5063E-01  1.0286E+05  2.0105E+09  2.5033E+04  1.6102E+04  4.3629E+11  9.1331E+03  9.6483E+08  3.4802E+00  1.5942E-13  0.0000E+00
  7.3105E+06  8.8629E-01  1.1439E+05  2.1211E+09  2.5558E+04  1.6413E+04  4.3630E+11  9.3170E+03  1.0334E+09  3.4566E+00  1.8184E-13  0.0000E+00
  7.3841E+06  9.2345E-01  1.2759E+05  2.2396E+09  2.6135E+04  1.6757E+04  4.3702E+11  9.5193E+03  1.1083E+09  3.4332E+00  2.0740E-13  0.0000E+00
  7.4577E+06  9.6216E-01  1.4272E+05  2.3664E+09  2.6766E+04  1.7134E+04  4.3840E+11  9.7409E+03  1.1904E+09  3.4100E+00  2.3656E-13  0.0000E+00
  7.5313E+06  1.0025E+00  1.6010E+05  2.5022E+09  2.7452E+04  1.7548E+04  4.4048E+11  9.9822E+03  1.2802E+09  3.3869E+00  2.6982E-13  0.0000E+00
  7.6049E+06  1.0445E+00  1.8009E+05  2.6472E+09  2.8196E+04  1.7998E+04  4.4324E+11  1.0244E+04  1.3785E+09  3.3640E+00  3.0775E-13  0.0000E+00
  7.6785E+06  1.0883E+00  2.0312E+05  2.8022E+09  2.8998E+04  1.8485E+04  4.4658E+11  1.0526E+04  1.4861E+09  3.3413E+00  3.5101E-13  0.0000E+00
  7.7521E+06  1.1354E+00  2.2954E+05  2.9616E+09  2.9829E+04  1.9002E+04  4.4986E+11  1.0821E+04  1.6003E+09  3.3190E+00  4.0194E-13  0.0000E+00
  7.8257E+06  1.1857E+00  2.5991E+05  3.1257E+09  3.0690E+04  1.9550E+04  4.5307E+11  1.1129E+04  1.7216E+09  3.2969E+00  4.6184E-13  0.0000E+00
  7.8994E+06  1.2383E+00  2.9503E+05  3.2994E+09  3.1608E+04  2.0137E+04  4.5690E+11  1.1457E+04  1.8536E+09  3.2750E+00  5.3067E-13  0.0000E+00
  7.9730E+06  1.2933E+00  3.3571E+05  3.4828E+09  3.2586E+04  2.0764E+04  4.6121E+11  1.1806E+04  1.9968E+09  3.2533E+00  6.0975E-13  0.0000E+00
  8.0466E+06  1.3506E+00  3.8288E+05  3.6760E+09  3.3622E+04  2.1433E+04  4.6601E+11  1.2176E+04  2.1522E+09  3.2318E+00  7.0063E-13  0.0000E+00
  8.1202E+06  1.4106E+00  4.3764E+05  3.8790E+09  3.4717E+04  2.2143E+04  4.7122E+11  1.2566E+04  2.3204E+09  3.2104E+00  8.0505E-13  0.0000E+00
  8.1938E+06  1.4731E+00  5.0125E+05  4.0915E+09  3.5870E+04  2.2895E+04  4.7693E+11  1.2977E+04  2.5022E+09  3.1892E+00  9.2503E-13  0.0000E+00
  8.2674E+06  1.5385E+00  5.7521E+05  4.3133E+09  3.7081E+04  2.3690E+04  4.8300E+11  1.3408E+04  2.6981E+09  3.1682E+00  1.0629E-12  0.0000E+00
  8.3410E+06  1.6067E+00  6.6125E+05  4.5437E+09  3.8347E+04  2.4528E+04  4.8933E+11  1.3859E+04  2.9086E+09  3.1473E+00  1.2213E-12  0.0000E+00
  8.4146E+06  1.6778E+00  7.5966E+05  4.7563E+09  3.9533E+04  2.5344E+04  4.9446E+11  1.4284E+04  3.1135E+09  3.1276E+00  1.4025E-12  0.0000E+00
