 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6         167
 
           z           p           T        n<H>  CH          CO          CH2         H2O         C2H         C2          C3          C4          C5          C2H2        CHO         H2CO        CH3         CH4         CO2         C2H4        C2H4O       C2O         C3O2        OH          HO2         HCN         CN          C2N         C2N2        NH          HNO         NH2         NO          NO2         N2O         H+          H-          C-          CHNO        CHO+        CN+         CN-         CNN         NCN         C2-         C4N2        HNO2(cis)   HNO2(tr)    HNO3        HO+         HO-         H2N2        NH3         H3O+        H4N2        NO+         NO2-        NO3         N2O3        N2O4        N2O5        O-          O2-         O3          CO2-        SI2         SI3         SIC         SI2C        SIC2        SIH         SIH4        SIN         SI2N        SIO         SIO2        AL+         ALH         HALO        ALOH        ALOH+       ALOH-       ALO2H       ALN         ALO         ALO+        ALO2        ALO2-       AL2O        AL2O+       AL2O2       AL202+      CAL         MGH         MGOH        MGOH+       MG(OH)2     MG+         MGN         MGO         ALS         CKN         NACN        COS       
  1.2979E+07  1.1566E+01  1.0553E+03  1.3558E+14  1.7393E-13  3.3273E+10  2.1958E-09  1.5777E+10  2.6453E-12  2.4092E-24  1.8346E-27  2.8435E-41  8.7189E-47  4.1413E-06  7.5021E+00  3.1914E-01  6.0631E-03  1.1542E+02  7.3042E+06  3.6413E-09  3.3451E-21  7.7367E-14  5.9091E-17  1.5305E+02  7.3050E-14  1.6901E+01  2.7884E-08  1.9168E-18  2.5085E-15  9.7594E-05  2.2955E-09  1.0161E-01  2.5350E-03  1.9839E-17  4.5008E-12  1.1140E-40  3.4687E-06  4.7530E-26  1.4062E-03  1.4447E-26  9.2551E-58  1.0224E-07  1.0088E-23  3.1174E-16  1.6258E-22  2.0540E-35  1.6961E-17  2.1849E-17  3.5448E-32  1.5771E-44  2.2891E-07  1.7011E-12  2.0251E+03  5.9293E-20  1.2064E-17  3.0924E-31  1.8448E-15  5.7908E-37  3.7806E-44  4.5417E-59  3.9223E-75  3.4410E-14  1.2961E-22  1.4140E-31  1.9361E-07  1.0981E-14  1.0062E-22  9.6874E-20  3.4596E-17  2.2783E-19  5.5508E-04  5.5879E-05  1.8594E-06  2.5538E-13  4.0535E+08  2.3200E+01  2.2325E-08  1.3603E+03  1.9777E-03  5.7370E+07  8.7501E-11  1.7477E-06  2.5456E+05  1.0809E-08  9.8298E+00  7.8520E-28  2.9635E-03  2.1318E+00  1.2109E+07  6.0127E-13  4.0967E+02  7.6422E-28  7.8376E-17  4.7266E+03  6.0479E+05  3.4747E-18  5.4432E+01  3.4774E-11  6.2640E-05  8.0222E+00  9.7557E+04  1.4663E-03  1.1181E-23  2.2301E+04
  1.3052E+07  1.1712E+01  1.0556E+03  1.3724E+14  1.8024E-13  3.3682E+10  2.2745E-09  1.5927E+10  2.7614E-12  2.5281E-24  1.9444E-27  3.0630E-41  9.4985E-47  4.3154E-06  7.6651E+00  3.2701E-01  6.2717E-03  1.1927E+02  7.3657E+06  3.8202E-09  3.5155E-21  8.0190E-14  6.1500E-17  1.5493E+02  7.4271E-14  1.7371E+01  2.8751E-08  2.0063E-18  2.6215E-15  9.9852E-05  2.3426E-09  1.0403E-01  2.5703E-03  2.0180E-17  4.5910E-12  1.1615E-40  3.5502E-06  4.9570E-26  1.4411E-03  1.4978E-26  9.8355E-58  1.0554E-07  1.0517E-23  3.2346E-16  1.7064E-22  2.2102E-35  1.7301E-17  2.2285E-17  3.6275E-32  1.6410E-44  2.3333E-07  1.7550E-12  2.0722E+03  6.1023E-20  1.2556E-17  3.1847E-31  1.8772E-15  5.9277E-37  3.8957E-44  4.6933E-59  4.0746E-75  3.5132E-14  1.3237E-22  1.4416E-31  1.9743E-07  1.0439E-14  9.2543E-23  9.6782E-20  3.3193E-17  2.2935E-19  5.4588E-04  5.5385E-05  1.8283E-06  2.4282E-13  3.9222E+08  2.2419E+01  2.2121E-08  1.3458E+03  1.9525E-03  5.6252E+07  8.6668E-11  1.7328E-06  2.4868E+05  1.0753E-08  9.6593E+00  7.8434E-28  2.9026E-03  2.0867E+00  1.1529E+07  5.7856E-13  3.8865E+02  7.3766E-28  7.8974E-17  4.5726E+03  5.8088E+05  3.3810E-18  5.2294E+01  3.3763E-11  6.0830E-05  7.7113E+00  9.6068E+04  1.5097E-03  1.1774E-23  2.2635E+04
  1.3126E+07  1.1859E+01  1.0558E+03  1.3893E+14  1.8675E-13  3.4095E+10  2.3556E-09  1.6081E+10  2.8814E-12  2.6519E-24  2.0596E-27  3.2968E-41  1.0338E-46  4.4952E-06  7.8316E+00  3.3507E-01  6.4862E-03  1.2324E+02  7.4291E+06  4.0065E-09  3.6939E-21  8.3101E-14  6.3996E-17  1.5687E+02  7.5541E-14  1.7851E+01  2.9640E-08  2.0992E-18  2.7386E-15  1.0216E-04  2.3910E-09  1.0651E-01  2.6066E-03  2.0534E-17  4.6840E-12  1.2110E-40  3.6336E-06  5.1688E-26  1.4768E-03  1.5529E-26  1.0450E-57  1.0892E-07  1.0962E-23  3.3555E-16  1.7903E-22  2.3764E-35  1.7654E-17  2.2738E-17  3.7141E-32  1.7078E-44  2.3789E-07  1.8106E-12  2.1203E+03  6.2814E-20  1.3068E-17  3.2803E-31  1.9109E-15  6.0712E-37  4.0166E-44  4.8535E-59  4.2367E-75  3.5876E-14  1.3523E-22  1.4705E-31  2.0136E-07  9.9450E-15  8.5388E-23  9.6774E-20  3.1909E-17  2.3104E-19  5.3741E-04  5.4955E-05  1.7998E-06  2.3138E-13  3.8000E+08  2.1696E+01  2.1928E-08  1.3320E+03  1.9288E-03  5.5187E+07  8.5891E-11  1.7191E-06  2.4313E+05  1.0701E-08  9.4972E+00  7.8392E-28  2.8452E-03  2.0442E+00  1.0987E+07  5.5725E-13  3.6913E+02  7.1282E-28  7.9591E-17  4.4311E+03  5.5897E+05  3.2960E-18  5.0344E+01  3.2837E-11  5.9172E-05  7.4263E+00  9.4621E+04  1.5542E-03  1.2396E-23  2.2970E+04
  1.3199E+07  1.2008E+01  1.0561E+03  1.4063E+14  1.9345E-13  3.4514E+10  2.4392E-09  1.6240E+10  3.0057E-12  2.7808E-24  2.1805E-27  3.5461E-41  1.1242E-46  4.6808E-06  8.0017E+00  3.4333E-01  6.7069E-03  1.2731E+02  7.4944E+06  4.2004E-09  3.8807E-21  8.6102E-14  6.6582E-17  1.5885E+02  7.6858E-14  1.8341E+01  3.0551E-08  2.1956E-18  2.8599E-15  1.0452E-04  2.4409E-09  1.0906E-01  2.6438E-03  2.0901E-17  4.7796E-12  1.2626E-40  3.7189E-06  5.3886E-26  1.5134E-03  1.6100E-26  1.1101E-57  1.1240E-07  1.1424E-23  3.4804E-16  1.8776E-22  2.5534E-35  1.8020E-17  2.3208E-17  3.8048E-32  1.7775E-44  2.4257E-07  1.8680E-12  2.1697E+03  6.4668E-20  1.3601E-17  3.3794E-31  1.9459E-15  6.2213E-37  4.1432E-44  5.0224E-59  4.4089E-75  3.6641E-14  1.3820E-22  1.5008E-31  2.0541E-07  9.4929E-15  7.9021E-23  9.6846E-20  3.0731E-17  2.3289E-19  5.2959E-04  5.4582E-05  1.7734E-06  2.2091E-13  3.6859E+08  2.1024E+01  2.1743E-08  1.3187E+03  1.9064E-03  5.4171E+07  8.5166E-11  1.7064E-06  2.3786E+05  1.0654E-08  9.3427E+00  7.8390E-28  2.7908E-03  2.0039E+00  1.0480E+07  5.3719E-13  3.5097E+02  6.8955E-28  8.0227E-17  4.3006E+03  5.3880E+05  3.2186E-18  4.8558E+01  3.1985E-11  5.7647E-05  7.1641E+00  9.3216E+04  1.5997E-03  1.3048E-23  2.3306E+04
  1.3273E+07  1.2159E+01  1.0564E+03  1.4236E+14  2.0037E-13  3.4938E+10  2.5254E-09  1.6402E+10  3.1343E-12  2.9150E-24  2.3074E-27  3.8118E-41  1.2216E-46  4.8727E-06  8.1755E+00  3.5179E-01  6.9341E-03  1.3150E+02  7.5614E+06  4.4024E-09  4.0763E-21  8.9197E-14  6.9261E-17  1.6088E+02  7.8221E-14  1.8841E+01  3.1485E-08  2.2958E-18  2.9857E-15  1.0694E-04  2.4921E-09  1.1166E-01  2.6820E-03  2.1281E-17  4.8779E-12  1.3163E-40  3.8062E-06  5.6169E-26  1.5509E-03  1.6692E-26  1.1790E-57  1.1596E-07  1.1904E-23  3.6093E-16  1.9686E-22  2.7419E-35  1.8399E-17  2.3695E-17  3.8993E-32  1.8504E-44  2.4739E-07  1.9272E-12  2.2201E+03  6.6586E-20  1.4156E-17  3.4819E-31  1.9821E-15  6.3779E-37  4.2758E-44  5.2004E-59  4.5915E-75  3.7428E-14  1.4127E-22  1.5324E-31  2.0957E-07  9.0779E-15  7.3330E-23  9.6991E-20  2.9645E-17  2.3489E-19  5.2236E-04  5.4261E-05  1.7490E-06  2.1131E-13  3.5790E+08  2.0398E+01  2.1568E-08  1.3061E+03  1.8851E-03  5.3200E+07  8.4488E-11  1.6946E-06  2.3287E+05  1.0610E-08  9.1953E+00  7.8426E-28  2.7392E-03  1.9656E+00  1.0005E+07  5.1828E-13  3.3403E+02  6.6769E-28  8.0883E-17  4.1799E+03  5.2019E+05  3.1480E-18  4.6917E+01  3.1200E-11  5.6243E-05  6.9222E+00  9.1850E+04  1.6462E-03  1.3732E-23  2.3644E+04
  1.3347E+07  1.2312E+01  1.0567E+03  1.4411E+14  2.0750E-13  3.5367E+10  2.6142E-09  1.6569E+10  3.2676E-12  3.0548E-24  2.4407E-27  4.0952E-41  1.3264E-46  5.0709E-06  8.3530E+00  3.6046E-01  7.1680E-03  1.3580E+02  7.6300E+06  4.6128E-09  4.2812E-21  9.2391E-14  7.2038E-17  1.6296E+02  7.9629E-14  1.9352E+01  3.2443E-08  2.3998E-18  3.1161E-15  1.0941E-04  2.5448E-09  1.1432E-01  2.7211E-03  2.1674E-17  4.9789E-12  1.3723E-40  3.8956E-06  5.8539E-26  1.5894E-03  1.7306E-26  1.2520E-57  1.1963E-07  1.2402E-23  3.7424E-16  2.0634E-22  2.9426E-35  1.8791E-17  2.4199E-17  3.9979E-32  1.9265E-44  2.5233E-07  1.9883E-12  2.2717E+03  6.8570E-20  1.4733E-17  3.5879E-31  2.0195E-15  6.5411E-37  4.4144E-44  5.3876E-59  4.7849E-75  3.8237E-14  1.4445E-22  1.5652E-31  2.1384E-07  8.6959E-15  6.8224E-23  9.7204E-20  2.8643E-17  2.3705E-19  5.1567E-04  5.3989E-05  1.7264E-06  2.0246E-13  3.4787E+08  1.9813E+01  2.1400E-08  1.2940E+03  1.8649E-03  5.2271E+07  8.3853E-11  1.6836E-06  2.2811E+05  1.0569E-08  9.0542E+00  7.8496E-28  2.6902E-03  1.9293E+00  9.5594E+06  5.0043E-13  3.1821E+02  6.4711E-28  8.1559E-17  4.0679E+03  5.0295E+05  3.0834E-18  4.5404E+01  3.0474E-11  5.4944E-05  6.6981E+00  9.0522E+04  1.6939E-03  1.4450E-23  2.3984E+04
  1.3420E+07  1.2466E+01  1.0570E+03  1.4588E+14  2.1486E-13  3.5801E+10  2.7058E-09  1.6739E+10  3.4056E-12  3.2004E-24  2.5807E-27  4.3973E-41  1.4394E-46  5.2760E-06  8.5344E+00  3.6934E-01  7.4089E-03  1.4023E+02  7.7002E+06  4.8320E-09  4.4958E-21  9.5686E-14  7.4917E-17  1.6509E+02  8.1083E-14  1.9875E+01  3.3426E-08  2.5079E-18  3.2514E-15  1.1194E-04  2.5989E-09  1.1705E-01  2.7610E-03  2.2080E-17  5.0826E-12  1.4307E-40  3.9869E-06  6.1000E-26  1.6288E-03  1.7941E-26  1.3293E-57  1.2339E-07  1.2919E-23  3.8800E-16  2.1622E-22  3.1565E-35  1.9196E-17  2.4719E-17  4.1005E-32  2.0059E-44  2.5740E-07  2.0513E-12  2.3246E+03  7.0622E-20  1.5334E-17  3.6976E-31  2.0582E-15  6.7109E-37  4.5591E-44  5.5843E-59  4.9894E-75  3.9067E-14  1.4774E-22  1.5994E-31  2.1822E-07  8.3433E-15  6.3624E-23  9.7483E-20  2.7716E-17  2.3936E-19  5.0947E-04  5.3761E-05  1.7054E-06  1.9430E-13  3.3843E+08  1.9264E+01  2.1240E-08  1.2823E+03  1.8457E-03  5.1380E+07  8.3258E-11  1.6734E-06  2.2358E+05  1.0532E-08  8.9192E+00  7.8600E-28  2.6436E-03  1.8946E+00  9.1400E+06  4.8354E-13  3.0339E+02  6.2770E-28  8.2254E-17  3.9638E+03  4.8694E+05  3.0242E-18  4.4005E+01  2.9801E-11  5.3741E-05  6.4900E+00  8.9230E+04  1.7428E-03  1.5204E-23  2.4326E+04
  1.3494E+07  1.2623E+01  1.0573E+03  1.4767E+14  2.2245E-13  3.6240E+10  2.8002E-09  1.6913E+10  3.5486E-12  3.3522E-24  2.7277E-27  4.7195E-41  1.5611E-46  5.4880E-06  8.7197E+00  3.7844E-01  7.6569E-03  1.4479E+02  7.7720E+06  5.0605E-09  4.7207E-21  9.9087E-14  7.7902E-17  1.6727E+02  8.2582E-14  2.0410E+01  3.4434E-08  2.6203E-18  3.3919E-15  1.1453E-04  2.6544E-09  1.1984E-01  2.8019E-03  2.2498E-17  5.1890E-12  1.4915E-40  4.0804E-06  6.3557E-26  1.6692E-03  1.8600E-26  1.4112E-57  1.2725E-07  1.3456E-23  4.0221E-16  2.2652E-22  3.3844E-35  1.9615E-17  2.5256E-17  4.2071E-32  2.0887E-44  2.6260E-07  2.1162E-12  2.3786E+03  7.2743E-20  1.5959E-17  3.8111E-31  2.0980E-15  6.8874E-37  4.7101E-44  5.7906E-59  5.2056E-75  3.9920E-14  1.5114E-22  1.6348E-31  2.2272E-07  8.0167E-15  5.9467E-23  9.7824E-20  2.6855E-17  2.4181E-19  5.0372E-04  5.3574E-05  1.6860E-06  1.8674E-13  3.2953E+08  1.8750E+01  2.1087E-08  1.2712E+03  1.8275E-03  5.0524E+07  8.2701E-11  1.6640E-06  2.1925E+05  1.0498E-08  8.7897E+00  7.8734E-28  2.5990E-03  1.8616E+00  8.7450E+06  4.6754E-13  2.8950E+02  6.0936E-28  8.2969E-17  3.8668E+03  4.7203E+05  2.9698E-18  4.2707E+01  2.9175E-11  5.2624E-05  6.2963E+00  8.7972E+04  1.7928E-03  1.5994E-23  2.4670E+04
  1.3567E+07  1.2782E+01  1.0576E+03  1.4948E+14  2.3028E-13  3.6685E+10  2.8977E-09  1.7091E+10  3.6968E-12  3.5105E-24  2.8822E-27  5.0632E-41  1.6921E-46  5.7074E-06  8.9090E+00  3.8777E-01  7.9124E-03  1.4949E+02  7.8453E+06  5.2988E-09  4.9562E-21  1.0260E-13  8.0998E-17  1.6949E+02  8.4125E-14  2.0956E+01  3.5469E-08  2.7371E-18  3.5376E-15  1.1717E-04  2.7114E-09  1.2270E-01  2.8437E-03  2.2929E-17  5.2982E-12  1.5549E-40  4.1761E-06  6.6214E-26  1.7106E-03  1.9283E-26  1.4979E-57  1.3122E-07  1.4013E-23  4.1690E-16  2.3726E-22  3.6271E-35  2.0046E-17  2.5810E-17  4.3178E-32  2.1752E-44  2.6793E-07  2.1833E-12  2.4339E+03  7.4934E-20  1.6610E-17  3.9283E-31  2.1391E-15  7.0707E-37  4.8676E-44  6.0071E-59  5.4340E-75  4.0796E-14  1.5465E-22  1.6715E-31  2.2734E-07  7.7137E-15  5.5698E-23  9.8222E-20  2.6054E-17  2.4441E-19  4.9837E-04  5.3424E-05  1.6679E-06  1.7972E-13  3.2112E+08  1.8265E+01  2.0941E-08  1.2604E+03  1.8101E-03  4.9702E+07  8.2177E-11  1.6552E-06  2.1510E+05  1.0467E-08  8.6652E+00  7.8896E-28  2.5565E-03  1.8300E+00  8.3725E+06  4.5236E-13  2.7645E+02  5.9199E-28  8.3703E-17  3.7760E+03  4.5811E+05  2.9198E-18  4.1500E+01  2.8593E-11  5.1584E-05  6.1153E+00  8.6747E+04  1.8441E-03  1.6824E-23  2.5017E+04
  1.3641E+07  1.2942E+01  1.0579E+03  1.5132E+14  2.3837E-13  3.7136E+10  2.9982E-09  1.7272E+10  3.8505E-12  3.6754E-24  3.0445E-27  5.4298E-41  1.8333E-46  5.9344E-06  9.1025E+00  3.9733E-01  8.1757E-03  1.5432E+02  7.9201E+06  5.5472E-09  5.2031E-21  1.0622E-13  8.4209E-17  1.7175E+02  8.5713E-14  2.1515E+01  3.6531E-08  2.8585E-18  3.6889E-15  1.1988E-04  2.7698E-09  1.2562E-01  2.8863E-03  2.3372E-17  5.4101E-12  1.6209E-40  4.2740E-06  6.8974E-26  1.7530E-03  1.9991E-26  1.5898E-57  1.3531E-07  1.4592E-23  4.3208E-16  2.4846E-22  3.8858E-35  2.0491E-17  2.6382E-17  4.4326E-32  2.2654E-44  2.7340E-07  2.2524E-12  2.4906E+03  7.7198E-20  1.7287E-17  4.0495E-31  2.1813E-15  7.2608E-37  5.0318E-44  6.2339E-59  5.6749E-75  4.1694E-14  1.5826E-22  1.7096E-31  2.3207E-07  7.4316E-15  5.2268E-23  9.8676E-20  2.5308E-17  2.4715E-19  4.9340E-04  5.3310E-05  1.6510E-06  1.7320E-13  3.1316E+08  1.7808E+01  2.0801E-08  1.2501E+03  1.7935E-03  4.8910E+07  8.1684E-11  1.6471E-06  2.1113E+05  1.0439E-08  8.5455E+00  7.9086E-28  2.5157E-03  1.7997E+00  8.0207E+06  4.3794E-13  2.6418E+02  5.7551E-28  8.4456E-17  3.6911E+03  4.4508E+05  2.8736E-18  4.0375E+01  2.8049E-11  5.0615E-05  5.9460E+00  8.5552E+04  1.8967E-03  1.7695E-23  2.5366E+04
  1.3715E+07  1.3105E+01  1.0582E+03  1.5317E+14  2.4671E-13  3.7592E+10  3.1019E-09  1.7457E+10  4.0098E-12  3.8474E-24  3.2151E-27  5.8208E-41  1.9853E-46  6.1693E-06  9.3000E+00  4.0712E-01  8.4470E-03  1.5929E+02  7.9963E+06  5.8062E-09  5.4617E-21  1.0996E-13  8.7539E-17  1.7406E+02  8.7346E-14  2.2088E+01  3.7621E-08  2.9848E-18  3.8459E-15  1.2265E-04  2.8298E-09  1.2862E-01  2.9299E-03  2.3828E-17  5.5249E-12  1.6897E-40  4.3741E-06  7.1842E-26  1.7965E-03  2.0724E-26  1.6871E-57  1.3950E-07  1.5194E-23  4.4777E-16  2.6014E-22  4.1615E-35  2.0949E-17  2.6970E-17  4.5517E-32  2.3596E-44  2.7900E-07  2.3237E-12  2.5485E+03  7.9537E-20  1.7992E-17  4.1747E-31  2.2248E-15  7.4579E-37  5.2028E-44  6.4715E-59  5.9290E-75  4.2616E-14  1.6199E-22  1.7489E-31  2.3692E-07  7.1686E-15  4.9139E-23  9.9183E-20  2.4610E-17  2.5002E-19  4.8878E-04  5.3228E-05  1.6354E-06  1.6711E-13  3.0561E+08  1.7376E+01  2.0666E-08  1.2402E+03  1.7776E-03  4.8146E+07  8.1221E-11  1.6395E-06  2.0732E+05  1.0413E-08  8.4302E+00  7.9301E-28  2.4766E-03  1.7707E+00  7.6880E+06  4.2421E-13  2.5261E+02  5.5985E-28  8.5229E-17  3.6113E+03  4.3285E+05  2.8310E-18  3.9323E+01  2.7541E-11  4.9708E-05  5.7871E+00  8.4387E+04  1.9507E-03  1.8610E-23  2.5719E+04
  1.3788E+07  1.3270E+01  1.0585E+03  1.5505E+14  2.5532E-13  3.8053E+10  3.2090E-09  1.7645E+10  4.1751E-12  4.0267E-24  3.3944E-27  6.2379E-41  2.1491E-46  6.4125E-06  9.5019E+00  4.1715E-01  8.7265E-03  1.6441E+02  8.0738E+06  6.0764E-09  5.7327E-21  1.1383E-13  9.0993E-17  1.7642E+02  8.9023E-14  2.2673E+01  3.8741E-08  3.1162E-18  4.0090E-15  1.2548E-04  2.8913E-09  1.3168E-01  2.9743E-03  2.4296E-17  5.6425E-12  1.7613E-40  4.4766E-06  7.4822E-26  1.8410E-03  2.1484E-26  1.7902E-57  1.4382E-07  1.5819E-23  4.6399E-16  2.7232E-22  4.4552E-35  2.1421E-17  2.7576E-17  4.6751E-32  2.4577E-44  2.8473E-07  2.3973E-12  2.6078E+03  8.1952E-20  1.8726E-17  4.3040E-31  2.2695E-15  7.6622E-37  5.3809E-44  6.7202E-59  6.1969E-75  4.3560E-14  1.6583E-22  1.7895E-31  2.4190E-07  6.9227E-15  4.6277E-23  9.9740E-20  2.3957E-17  2.5303E-19  4.8447E-04  5.3177E-05  1.6208E-06  1.6142E-13  2.9843E+08  1.6967E+01  2.0537E-08  1.2306E+03  1.7624E-03  4.7409E+07  8.0784E-11  1.6324E-06  2.0366E+05  1.0389E-08  8.3189E+00  7.9539E-28  2.4391E-03  1.7429E+00  7.3731E+06  4.1113E-13  2.4170E+02  5.4495E-28  8.6020E-17  3.5363E+03  4.2135E+05  2.7916E-18  3.8338E+01  2.7064E-11  4.8860E-05  5.6378E+00  8.3251E+04  2.0060E-03  1.9569E-23  2.6074E+04
  1.3862E+07  1.3437E+01  1.0588E+03  1.5696E+14  2.6421E-13  3.8520E+10  3.3195E-09  1.7836E+10  4.3464E-12  4.2138E-24  3.5829E-27  6.6827E-41  2.3255E-46  6.6643E-06  9.7082E+00  4.2743E-01  9.0147E-03  1.6968E+02  8.1528E+06  6.3582E-09  6.0168E-21  1.1782E-13  9.4576E-17  1.7882E+02  9.0746E-14  2.3272E+01  3.9890E-08  3.2528E-18  4.1784E-15  1.2837E-04  2.9543E-09  1.3482E-01  3.0196E-03  2.4777E-17  5.7631E-12  1.8360E-40  4.5814E-06  7.7919E-26  1.8867E-03  2.2272E-26  1.8994E-57  1.4825E-07  1.6468E-23  4.8076E-16  2.8502E-22  4.7683E-35  2.1907E-17  2.8200E-17  4.8028E-32  2.5601E-44  2.9061E-07  2.4732E-12  2.6684E+03  8.4447E-20  1.9489E-17  4.4377E-31  2.3154E-15  7.8737E-37  5.5662E-44  6.9805E-59  6.4792E-75  4.4529E-14  1.6978E-22  1.8315E-31  2.4699E-07  6.6924E-15  4.3651E-23  1.0035E-19  2.3345E-17  2.5617E-19  4.8045E-04  5.3154E-05  1.6072E-06  1.5609E-13  2.9160E+08  1.6579E+01  2.0413E-08  1.2213E+03  1.7479E-03  4.6697E+07  8.0372E-11  1.6259E-06  2.0014E+05  1.0368E-08  8.2115E+00  7.9800E-28  2.4030E-03  1.7160E+00  7.0747E+06  3.9865E-13  2.3140E+02  5.3074E-28  8.6829E-17  3.4656E+03  4.1052E+05  2.7552E-18  3.7413E+01  2.6617E-11  4.8064E-05  5.4971E+00  8.2141E+04  2.0627E-03  2.0577E-23  2.6432E+04
  1.3936E+07  1.3605E+01  1.0590E+03  1.5888E+14  2.7339E-13  3.8993E+10  3.4335E-09  1.8031E+10  4.5242E-12  4.4088E-24  3.7810E-27  7.1573E-41  2.5155E-46  6.9251E-06  9.9189E+00  4.3797E-01  9.3116E-03  1.7511E+02  8.2331E+06  6.6522E-09  6.3145E-21  1.2194E-13  9.8294E-17  1.8126E+02  9.2514E-14  2.3886E+01  4.1071E-08  3.3949E-18  4.3543E-15  1.3133E-04  3.0188E-09  1.3803E-01  3.0657E-03  2.5271E-17  5.8866E-12  1.9138E-40  4.6887E-06  8.1137E-26  1.9335E-03  2.3088E-26  2.0151E-57  1.5282E-07  1.7143E-23  4.9810E-16  2.9828E-22  5.1019E-35  2.2406E-17  2.8841E-17  4.9350E-32  2.6669E-44  2.9662E-07  2.5515E-12  2.7305E+03  8.7022E-20  2.0284E-17  4.5757E-31  2.3626E-15  8.0927E-37  5.7591E-44  7.2527E-59  6.7766E-75  4.5522E-14  1.7386E-22  1.8748E-31  2.5221E-07  6.4762E-15  4.1236E-23  1.0100E-19  2.2769E-17  2.5945E-19  4.7671E-04  5.3159E-05  1.5945E-06  1.5109E-13  2.8510E+08  1.6210E+01  2.0293E-08  1.2124E+03  1.7339E-03  4.6008E+07  7.9983E-11  1.6198E-06  1.9674E+05  1.0348E-08  8.1076E+00  8.0082E-28  2.3682E-03  1.6902E+00  6.7915E+06  3.8672E-13  2.2165E+02  5.1718E-28  8.7657E-17  3.3988E+03  4.0030E+05  2.7214E-18  3.6543E+01  2.6197E-11  4.7317E-05  5.3642E+00  8.1056E+04  2.1209E-03  2.1635E-23  2.6793E+04
  1.4009E+07  1.3776E+01  1.0593E+03  1.6083E+14  2.8287E-13  3.9472E+10  3.5512E-09  1.8229E+10  4.7086E-12  4.6122E-24  3.9893E-27  7.6635E-41  2.7201E-46  7.1950E-06  1.0134E+01  4.4876E-01  9.6178E-03  1.8071E+02  8.3147E+06  6.9589E-09  6.6265E-21  1.2619E-13  1.0215E-16  1.8375E+02  9.4327E-14  2.4514E+01  4.2284E-08  3.5428E-18  4.5370E-15  1.3436E-04  3.0850E-09  1.4132E-01  3.1128E-03  2.5778E-17  6.0131E-12  1.9948E-40  4.7984E-06  8.4482E-26  1.9814E-03  2.3934E-26  2.1377E-57  1.5751E-07  1.7844E-23  5.1602E-16  3.1211E-22  5.4575E-35  2.2920E-17  2.9501E-17  5.0718E-32  2.7783E-44  3.0278E-07  2.6322E-12  2.7940E+03  8.9681E-20  2.1111E-17  4.7182E-31  2.4111E-15  8.3192E-37  5.9597E-44  7.5374E-59  7.0898E-75  4.6540E-14  1.7805E-22  1.9195E-31  2.5756E-07  6.2729E-15  3.9009E-23  1.0170E-19  2.2227E-17  2.6285E-19  4.7321E-04  5.3188E-05  1.5826E-06  1.4638E-13  2.7888E+08  1.5859E+01  2.0177E-08  1.2037E+03  1.7204E-03  4.5340E+07  7.9615E-11  1.6141E-06  1.9346E+05  1.0331E-08  8.0070E+00  8.0384E-28  2.3347E-03  1.6653E+00  6.5225E+06  3.7532E-13  2.1243E+02  5.0421E-28  8.8503E-17  3.3357E+03  3.9063E+05  2.6901E-18  3.5723E+01  2.5801E-11  4.6613E-05  5.2386E+00  7.9996E+04  2.1806E-03  2.2745E-23  2.7157E+04
  1.4083E+07  1.3950E+01  1.0596E+03  1.6281E+14  2.9266E-13  3.9957E+10  3.6727E-09  1.8430E+10  4.8999E-12  4.8244E-24  4.2082E-27  8.2035E-41  2.9404E-46  7.4747E-06  1.0354E+01  4.5982E-01  9.9334E-03  1.8647E+02  8.3977E+06  7.2789E-09  6.9535E-21  1.3059E-13  1.0615E-16  1.8628E+02  9.6187E-14  2.5157E+01  4.3529E-08  3.6966E-18  4.7269E-15  1.3746E-04  3.1528E-09  1.4469E-01  3.1608E-03  2.6298E-17  6.1427E-12  2.0792E-40  4.9107E-06  8.7959E-26  2.0306E-03  2.4810E-26  2.2674E-57  1.6233E-07  1.8573E-23  5.3456E-16  3.2654E-22  5.8364E-35  2.3448E-17  3.0179E-17  5.2133E-32  2.8944E-44  3.0908E-07  2.7155E-12  2.8590E+03  9.2426E-20  2.1971E-17  4.8654E-31  2.4608E-15  8.5536E-37  6.1683E-44  7.8350E-59  7.4196E-75  4.7583E-14  1.8236E-22  1.9656E-31  2.6303E-07  6.0814E-15  3.6952E-23  1.0244E-19  2.1716E-17  2.6639E-19  4.6995E-04  5.3241E-05  1.5715E-06  1.4195E-13  2.7294E+08  1.5524E+01  2.0066E-08  1.1953E+03  1.7075E-03  4.4693E+07  7.9268E-11  1.6088E-06  1.9030E+05  1.0315E-08  7.9094E+00  8.0705E-28  2.3023E-03  1.6412E+00  6.2667E+06  3.6439E-13  2.0368E+02  4.9180E-28  8.9366E-17  3.2759E+03  3.8146E+05  2.6610E-18  3.4948E+01  2.5428E-11  4.5951E-05  5.1196E+00  7.8958E+04  2.2418E-03  2.3911E-23  2.7525E+04
