2 25 S  8.499E-06 X  3.286E+00 XJ  3.669E+00 RT  8.645E+05 T -4.169E+00 EJ  0.000E+00
2 26 S  8.279E-06 X  3.452E+00 XJ  3.939E+00 RT  4.369E+06 T -3.867E+00 EJ  0.000E+00
2 27 S  8.021E-06 X  3.639E+00 XJ  4.253E+00 RT  8.974E+06 T -3.562E+00 EJ  0.000E+00
2 28 S  7.735E-06 X  3.858E+00 XJ  4.612E+00 RT  1.463E+07 T -3.265E+00 EJ  0.000E+00
2 29 S  7.428E-06 X  4.121E+00 XJ  5.011E+00 RT  2.128E+07 T -2.981E+00 EJ  0.000E+00
2 30 S  7.105E-06 X  4.439E+00 XJ  5.424E+00 RT  2.887E+07 T -2.716E+00 EJ  0.000E+00
2 31 S  6.770E-06 X  4.821E+00 XJ  5.805E+00 RT  3.730E+07 T -2.474E+00 EJ  0.000E+00
2 32 S  6.424E-06 X  5.278E+00 XJ  6.118E+00 RT  4.649E+07 T -2.257E+00 EJ  0.000E+00
2 33 S  6.069E-06 X  5.815E+00 XJ  6.352E+00 RT  5.783E+07 T -2.058E+00 EJ  0.000E+00
2 34 S  5.712E-06 X  6.444E+00 XJ  6.528E+00 RT  5.111E+08 T -9.686E-01 EJ  0.000E+00
2 35 S  5.329E-06 X  7.131E+00 XJ  6.677E+00 RT  4.451E+08 T  4.360E-01 EJ  0.000E+00
2 36 S  4.930E-06 X  7.868E+00 XJ  6.820E+00 RT  7.669E+08 T  4.137E+00 EJ  0.000E+00
2 37 S  4.529E-06 X  8.651E+00 XJ  6.964E+00 RT  9.552E+08 T  8.467E+00 EJ  0.000E+00
2 38 S  4.133E-06 X  9.460E+00 XJ  7.109E+00 RT  1.125E+09 T  1.304E+01 EJ  0.000E+00
2 39 S  3.747E-06 X  1.028E+01 XJ  7.256E+00 RT  1.265E+09 T  1.777E+01 EJ  0.000E+00
2 40 S  3.377E-06 X  1.109E+01 XJ  7.404E+00 RT  1.372E+09 T  2.316E+01 EJ  0.000E+00
2 41 S  3.028E-06 X  1.187E+01 XJ  7.553E+00 RT  1.393E+09 T  2.807E+01 EJ  0.000E+00
2 42 S  2.703E-06 X  1.262E+01 XJ  7.703E+00 RT  1.424E+09 T  3.235E+01 EJ  0.000E+00
2 43 S  2.405E-06 X  1.333E+01 XJ  7.855E+00 RT  1.445E+09 T  3.614E+01 EJ  0.000E+00
2 44 S  2.135E-06 X  1.398E+01 XJ  8.008E+00 RT  1.466E+09 T  3.961E+01 EJ  0.000E+00
2 45 S  1.890E-06 X  1.459E+01 XJ  8.164E+00 RT  1.490E+09 T  4.283E+01 EJ  0.000E+00
2 46 S  1.672E-06 X  1.515E+01 XJ  8.321E+00 RT  1.515E+09 T  4.582E+01 EJ  0.000E+00
2 47 S  1.478E-06 X  1.568E+01 XJ  8.481E+00 RT  1.556E+09 T  4.878E+01 EJ  0.000E+00
2 48 S  1.307E-06 X  1.617E+01 XJ  8.643E+00 RT  1.612E+09 T  5.197E+01 EJ  0.000E+00
3  1 S  2.346E-05 X  1.139E+00 XJ  2.782E+00 RT  2.630E+08 T  1.439E+01 EJ  1.359E+00
3  2 S  2.005E-05 X  1.141E+00 XJ  2.782E+00 RT  1.817E+08 T  1.032E+01 EJ  6.796E-01
3  3 S  1.774E-05 X  1.159E+00 XJ  2.782E+00 RT  3.754E+03 T  7.922E+00 EJ  3.398E-01
3  4 S  1.597E-05 X  1.184E+00 XJ  2.782E+00 RT  4.320E+03 T  6.690E+00 EJ  1.699E-01
3  5 S  1.456E-05 X  1.216E+00 XJ  2.782E+00 RT  5.256E+03 T  5.950E+00 EJ  8.495E-02
3  6 S  1.342E-05 X  1.255E+00 XJ  2.783E+00 RT  6.271E+03 T  5.211E+00 EJ  4.247E-02
3  7 S  1.246E-05 X  1.299E+00 XJ  2.783E+00 RT  7.365E+03 T  4.504E+00 EJ  2.124E-02
3  8 S  1.166E-05 X  1.350E+00 XJ  2.783E+00 RT  7.832E+03 T  3.588E+00 EJ  1.062E-02
3  9 S  1.095E-05 X  1.403E+00 XJ  2.784E+00 RT  9.738E+03 T  3.257E+00 EJ  5.309E-03
3 10 S  1.035E-05 X  1.463E+00 XJ  2.785E+00 RT  1.093E+04 T  2.714E+00 EJ  2.655E-03
3 11 S  9.843E-06 X  1.530E+00 XJ  2.787E+00 RT  1.191E+04 T  2.208E+00 EJ  1.327E-03
3 12 S  9.418E-06 X  1.603E+00 XJ  2.789E+00 RT  1.256E+04 T  1.752E+00 EJ  6.637E-04
3 13 S  9.065E-06 X  1.684E+00 XJ  2.792E+00 RT  1.280E+04 T  1.359E+00 EJ  3.318E-04
3 14 S  8.777E-06 X  1.772E+00 XJ  2.797E+00 RT  1.267E+04 T  1.039E+00 EJ  1.659E-04
3 15 S  8.543E-06 X  1.869E+00 XJ  2.804E+00 RT  1.214E+04 T  7.876E-01 EJ  8.296E-05
3 16 S  8.355E-06 X  1.972E+00 XJ  2.815E+00 RT  1.140E+04 T  6.040E-01 EJ  4.148E-05
3 17 S  8.209E-06 X  2.084E+00 XJ  2.831E+00 RT  1.001E+04 T  4.684E-01 EJ  2.074E-05
3 18 S  8.103E-06 X  2.204E+00 XJ  2.855E+00 RT  9.005E+03 T  4.121E-01 EJ  1.037E-05
3 19 S  8.094E-06 X  2.339E+00 XJ  2.889E+00 RT  1.078E+06 T  1.700E+00 EJ  5.185E-06
3 20 S  8.350E-06 X  2.510E+00 XJ  2.940E+00 RT  5.373E+06 T  1.217E+00 EJ  2.592E-06
3 21 S  8.547E-06 X  2.676E+00 XJ  3.014E+00 RT -7.839E+06 T  5.944E-02 EJ  0.000E+00
3 22 S  8.637E-06 X  2.830E+00 XJ  3.117E+00 RT -4.528E+06 T -3.235E-01 EJ  0.000E+00
3 23 S  8.633E-06 X  2.978E+00 XJ  3.256E+00 RT -1.202E+06 T -2.187E-01 EJ  0.000E+00
3 24 S  8.554E-06 X  3.125E+00 XJ  3.438E+00 RT -1.111E+06 T -1.432E-01 EJ  0.000E+00
3 25 S  8.407E-06 X  3.277E+00 XJ  3.663E+00 RT -1.012E+06 T -8.695E-02 EJ  0.000E+00
3 26 S  8.205E-06 X  3.443E+00 XJ  3.933E+00 RT -9.351E+05 T -4.495E-02 EJ  0.000E+00
3 27 S  7.959E-06 X  3.630E+00 XJ  4.246E+00 RT -8.158E+05 T -1.142E-02 EJ  0.000E+00
3 28 S  7.679E-06 X  3.849E+00 XJ  4.605E+00 RT -7.312E+05 T  1.543E-02 EJ  0.000E+00
