#           wl        cont         all         h2o      planck
     1.7962780  2.0241E+08  1.3128E+08  1.3134E+08  1.3662E+08
     1.7935857  2.0321E+08  1.3814E+08  1.3823E+08  1.3704E+08
     1.7908974  2.0401E+08  1.3623E+08  1.3630E+08  1.3746E+08
     1.7882131  2.0482E+08  1.3437E+08  1.3452E+08  1.3788E+08
     1.7855329  2.0562E+08  1.3524E+08  1.3644E+08  1.3831E+08
     1.7828566  2.0643E+08  1.3889E+08  1.4122E+08  1.3873E+08
     1.7801844  2.0724E+08  1.4151E+08  1.4164E+08  1.3915E+08
     1.7775162  2.0806E+08  1.4095E+08  1.4237E+08  1.3958E+08
     1.7748520  2.0887E+08  1.4671E+08  1.4685E+08  1.4000E+08
     1.7721918  2.0969E+08  1.4434E+08  1.4457E+08  1.4043E+08
     1.7695356  2.1051E+08  1.4777E+08  1.4812E+08  1.4085E+08
     1.7668833  2.1134E+08  1.5111E+08  1.5232E+08  1.4128E+08
     1.7642350  2.1216E+08  1.6080E+08  1.6107E+08  1.4170E+08
     1.7615907  2.1299E+08  1.5487E+08  1.5640E+08  1.4213E+08
     1.7589504  2.1382E+08  1.5524E+08  1.5721E+08  1.4256E+08
     1.7563140  2.1466E+08  1.6126E+08  1.6168E+08  1.4299E+08
     1.7536816  2.1549E+08  1.6386E+08  1.6549E+08  1.4342E+08
     1.7510531  2.1633E+08  1.5877E+08  1.6034E+08  1.4384E+08
     1.7484286  2.1717E+08  1.6773E+08  1.6825E+08  1.4427E+08
     1.7458079  2.1802E+08  1.7283E+08  1.7325E+08  1.4470E+08
     1.7431913  2.1886E+08  1.7423E+08  1.7566E+08  1.4513E+08
     1.7405785  2.1971E+08  1.6585E+08  1.6742E+08  1.4556E+08
     1.7379697  2.2056E+08  1.7534E+08  1.7649E+08  1.4600E+08
     1.7353647  2.2142E+08  1.6870E+08  1.7099E+08  1.4643E+08
     1.7327637  2.2227E+08  1.7557E+08  1.7843E+08  1.4686E+08
     1.7301666  2.2313E+08  1.7817E+08  1.7873E+08  1.4729E+08
     1.7275733  2.2399E+08  1.7821E+08  1.7894E+08  1.4773E+08
     1.7249840  2.2485E+08  1.8123E+08  1.8356E+08  1.4816E+08
     1.7223985  2.2572E+08  1.7925E+08  1.8160E+08  1.4859E+08
     1.7198169  2.2659E+08  1.8084E+08  1.8168E+08  1.4903E+08
     1.7172392  2.2746E+08  1.8244E+08  1.8349E+08  1.4946E+08
     1.7146653  2.2833E+08  1.8561E+08  1.8591E+08  1.4990E+08
     1.7120953  2.2920E+08  1.8594E+08  1.9089E+08  1.5033E+08
     1.7095292  2.3008E+08  1.9205E+08  1.9518E+08  1.5077E+08
     1.7069668  2.3096E+08  1.9526E+08  1.9736E+08  1.5121E+08
     1.7044084  2.3185E+08  1.9494E+08  1.9705E+08  1.5164E+08
     1.7018537  2.3273E+08  1.9945E+08  2.0100E+08  1.5208E+08
     1.6993029  2.3362E+08  1.9983E+08  2.0076E+08  1.5252E+08
     1.6967560  2.3451E+08  1.9912E+08  1.9991E+08  1.5296E+08
     1.6942128  2.3540E+08  2.0250E+08  2.0338E+08  1.5339E+08
     1.6916735  2.3630E+08  1.9852E+08  2.0350E+08  1.5383E+08
     1.6891379  2.3720E+08  2.0097E+08  2.0721E+08  1.5427E+08
     1.6866062  2.3810E+08  2.0341E+08  2.0704E+08  1.5471E+08
     1.6840782  2.3900E+08  2.0858E+08  2.1029E+08  1.5515E+08
     1.6815541  2.3991E+08  2.0783E+08  2.0897E+08  1.5559E+08
     1.6790337  2.4082E+08  2.1012E+08  2.1084E+08  1.5603E+08
     1.6765171  2.4173E+08  2.0778E+08  2.0951E+08  1.5647E+08
     1.6740042  2.4264E+08  2.0304E+08  2.1103E+08  1.5691E+08
     1.6714952  2.4355E+08  2.0329E+08  2.1111E+08  1.5735E+08
     1.6689899  2.4447E+08  2.1025E+08  2.1195E+08  1.5780E+08
     1.6664883  2.4539E+08  2.0707E+08  2.1201E+08  1.5824E+08
     1.6639905  2.4632E+08  2.1304E+08  2.1541E+08  1.5868E+08
     1.6614965  2.4724E+08  2.0823E+08  2.1122E+08  1.5912E+08
     1.6590062  2.4809E+08  2.0434E+08  2.1067E+08  1.5956E+08
     1.6565196  2.4881E+08  2.1189E+08  2.1340E+08  1.6001E+08
     1.6540367  2.4953E+08  2.1131E+08  2.1293E+08  1.6045E+08
     1.6515576  2.5025E+08  2.0918E+08  2.1163E+08  1.6090E+08
     1.6490822  2.5098E+08  2.1102E+08  2.1291E+08  1.6134E+08
     1.6466105  2.5170E+08  2.1071E+08  2.1401E+08  1.6178E+08
     1.6441425  2.5242E+08  2.0865E+08  2.1287E+08  1.6223E+08
     1.6416782  2.5315E+08  2.0875E+08  2.1175E+08  1.6267E+08
     1.6392176  2.5387E+08  2.0918E+08  2.1199E+08  1.6312E+08
     1.6367606  2.5460E+08  2.0705E+08  2.1282E+08  1.6356E+08
     1.6343074  2.5532E+08  2.0962E+08  2.1217E+08  1.6401E+08
     1.6318578  2.5605E+08  2.0836E+08  2.1159E+08  1.6445E+08
     1.6294119  2.5666E+08  2.1206E+08  2.1375E+08  1.6490E+08
     1.6269697  2.5698E+08  2.0679E+08  2.1064E+08  1.6534E+08
     1.6245312  2.5728E+08  2.0862E+08  2.1320E+08  1.6579E+08
     1.6220963  2.5757E+08  2.0770E+08  2.1222E+08  1.6624E+08
     1.6196650  2.5786E+08  1.9773E+08  2.1051E+08  1.6668E+08
     1.6172374  2.5814E+08  2.1320E+08  2.1378E+08  1.6713E+08
     1.6148134  2.5842E+08  2.0290E+08  2.1016E+08  1.6758E+08
     1.6123931  2.5869E+08  2.0911E+08  2.1116E+08  1.6802E+08
     1.6099763  2.5896E+08  2.1055E+08  2.1158E+08  1.6847E+08
     1.6075632  2.5922E+08  2.0613E+08  2.1273E+08  1.6892E+08
     1.6051538  2.5948E+08  2.0454E+08  2.0926E+08  1.6936E+08
     1.6027479  2.5973E+08  2.0896E+08  2.1131E+08  1.6981E+08
     1.6003457  2.5998E+08  2.0799E+08  2.1077E+08  1.7026E+08
     1.5979470  2.6018E+08  2.0882E+08  2.1233E+08  1.7071E+08
     1.5955519  2.6037E+08  2.1150E+08  2.1249E+08  1.7116E+08
     1.5931604  2.6055E+08  2.0674E+08  2.0948E+08  1.7160E+08
     1.5907726  2.6073E+08  2.0133E+08  2.0997E+08  1.7205E+08
     1.5883883  2.6090E+08  2.0529E+08  2.0938E+08  1.7250E+08
     1.5860075  2.6107E+08  2.0736E+08  2.0967E+08  1.7295E+08
     1.5836303  2.6123E+08  2.0205E+08  2.0695E+08  1.7340E+08
     1.5812567  2.6138E+08  2.0926E+08  2.1170E+08  1.7384E+08
     1.5788867  2.6153E+08  2.0489E+08  2.1130E+08  1.7430E+08
     1.5765202  2.6168E+08  2.0227E+08  2.0492E+08  1.7474E+08
     1.5741572  2.6182E+08  2.0335E+08  2.0727E+08  1.7519E+08
     1.5717978  2.6195E+08  2.0533E+08  2.0732E+08  1.7564E+08
     1.5694420  2.6207E+08  2.0434E+08  2.0584E+08  1.7609E+08
     1.5670896  2.6220E+08  2.0320E+08  2.0419E+08  1.7654E+08
     1.5647408  2.6231E+08  2.0212E+08  2.0499E+08  1.7698E+08
     1.5623955  2.6242E+08  2.0230E+08  2.0667E+08  1.7744E+08
     1.5600537  2.6255E+08  2.0226E+08  2.0489E+08  1.7788E+08
     1.5577155  2.6288E+08  1.9352E+08  1.9984E+08  1.7833E+08
     1.5553807  2.6323E+08  2.0178E+08  2.0729E+08  1.7878E+08
     1.5530494  2.6359E+08  2.0345E+08  2.0759E+08  1.7923E+08
     1.5507217  2.6394E+08  2.0151E+08  2.0420E+08  1.7968E+08
     1.5483974  2.6429E+08  2.0016E+08  2.0190E+08  1.8012E+08
     1.5460766  2.6463E+08  2.0632E+08  2.0852E+08  1.8058E+08
     1.5437593  2.6497E+08  1.9847E+08  2.0392E+08  1.8102E+08
     1.5414454  2.6531E+08  1.9326E+08  1.9889E+08  1.8147E+08
     1.5391351  2.6565E+08  2.0038E+08  2.0498E+08  1.8192E+08
     1.5368281  2.6599E+08  2.0234E+08  2.0607E+08  1.8237E+08
     1.5345247  2.6632E+08  1.9978E+08  2.0638E+08  1.8282E+08
     1.5322247  2.6665E+08  1.9591E+08  1.9848E+08  1.8326E+08
     1.5299281  2.6698E+08  1.9896E+08  2.0527E+08  1.8371E+08
     1.5276350  2.6730E+08  1.9833E+08  2.0513E+08  1.8416E+08
     1.5253453  2.6762E+08  2.0063E+08  2.0241E+08  1.8461E+08
     1.5230591  2.6794E+08  2.0553E+08  2.0926E+08  1.8506E+08
     1.5207763  2.6825E+08  2.0531E+08  2.0706E+08  1.8550E+08
     1.5184969  2.6856E+08  1.9822E+08  2.0313E+08  1.8595E+08
     1.5162209  2.6888E+08  2.0237E+08  2.0505E+08  1.8640E+08
     1.5139483  2.6918E+08  1.9928E+08  2.0337E+08  1.8684E+08
     1.5116792  2.6948E+08  2.0204E+08  2.0454E+08  1.8729E+08
     1.5094134  2.6978E+08  2.0488E+08  2.0616E+08  1.8774E+08
     1.5071510  2.7008E+08  1.9912E+08  2.0176E+08  1.8818E+08
     1.5048921  2.7038E+08  1.9279E+08  2.0494E+08  1.8863E+08
     1.5026365  2.7067E+08  1.9809E+08  2.0275E+08  1.8907E+08
     1.5003843  2.7095E+08  2.0399E+08  2.0676E+08  1.8952E+08
     1.4981354  2.7124E+08  2.0276E+08  2.0608E+08  1.8996E+08
     1.4958900  2.7152E+08  1.9623E+08  1.9801E+08  1.9041E+08
     1.4936479  2.7180E+08  1.9405E+08  1.9880E+08  1.9085E+08
     1.4914091  2.7208E+08  1.9779E+08  2.0024E+08  1.9130E+08
     1.4891737  2.7235E+08  1.9579E+08  2.0454E+08  1.9174E+08
     1.4869417  2.7262E+08  1.9848E+08  2.0021E+08  1.9219E+08
     1.4847130  2.7288E+08  1.9970E+08  2.0385E+08  1.9263E+08
     1.4824877  2.7315E+08  1.9360E+08  1.9556E+08  1.9307E+08
     1.4802657  2.7341E+08  1.9552E+08  1.9920E+08  1.9352E+08
     1.4780470  2.7366E+08  2.0009E+08  2.0538E+08  1.9396E+08
     1.4758316  2.7392E+08  1.9532E+08  2.0525E+08  1.9440E+08
     1.4736196  2.7417E+08  2.0071E+08  2.0382E+08  1.9485E+08
     1.4714109  2.7441E+08  1.9698E+08  2.0030E+08  1.9529E+08
     1.4692055  2.7466E+08  1.8950E+08  1.9267E+08  1.9573E+08
     1.4670034  2.7490E+08  2.0532E+08  2.1071E+08  1.9617E+08
     1.4648046  2.7513E+08  2.0308E+08  2.0958E+08  1.9661E+08
     1.4626091  2.7536E+08  1.9408E+08  1.9931E+08  1.9705E+08
     1.4604169  2.7559E+08  2.0452E+08  2.1038E+08  1.9749E+08
     1.4582279  2.7582E+08  2.0283E+08  2.0595E+08  1.9793E+08
     1.4560423  2.7604E+08  2.0391E+08  2.0793E+08  1.9837E+08
     1.4538599  2.7626E+08  2.1087E+08  2.1361E+08  1.9881E+08
     1.4516808  2.7648E+08  1.9806E+08  2.0321E+08  1.9925E+08
     1.4495050  2.7669E+08  2.0313E+08  2.0568E+08  1.9968E+08
     1.4473324  2.7690E+08  2.0322E+08  2.0699E+08  2.0012E+08
     1.4451631  2.7710E+08  2.0172E+08  2.0388E+08  2.0056E+08
     1.4429970  2.7731E+08  2.0760E+08  2.1148E+08  2.0100E+08
     1.4408342  2.7750E+08  2.0290E+08  2.0501E+08  2.0143E+08
     1.4386746  2.7770E+08  2.0243E+08  2.0409E+08  2.0187E+08
     1.4365183  2.7789E+08  2.0674E+08  2.1085E+08  2.0230E+08
     1.4343652  2.7808E+08  1.9854E+08  2.0390E+08  2.0274E+08
     1.4322153  2.7826E+08  2.0035E+08  2.0491E+08  2.0317E+08
     1.4300686  2.7844E+08  2.0700E+08  2.1457E+08  2.0360E+08
     1.4279252  2.7862E+08  1.9136E+08  1.9845E+08  2.0404E+08
     1.4257850  2.7879E+08  1.8866E+08  1.9962E+08  2.0447E+08
     1.4236480  2.7896E+08  1.9902E+08  2.0637E+08  2.0490E+08
     1.4215141  2.7912E+08  2.0071E+08  2.0641E+08  2.0533E+08
     1.4193835  2.7929E+08  1.9967E+08  2.0672E+08  2.0576E+08
     1.4172561  2.7944E+08  1.9730E+08  2.0212E+08  2.0619E+08
     1.4151319  2.7960E+08  2.0164E+08  2.0593E+08  2.0662E+08
     1.4130108  2.7975E+08  2.0543E+08  2.1277E+08  2.0705E+08
     1.4108929  2.7989E+08  2.1128E+08  2.1521E+08  2.0748E+08
     1.4087782  2.8004E+08  2.0380E+08  2.0932E+08  2.0791E+08
     1.4066667  2.8018E+08  2.1761E+08  2.2363E+08  2.0834E+08
     1.4045583  2.8031E+08  2.1853E+08  2.2224E+08  2.0876E+08
     1.4024531  2.8044E+08  2.2163E+08  2.2392E+08  2.0919E+08
     1.4003511  2.8057E+08  2.0443E+08  2.1536E+08  2.0961E+08
     1.3982522  2.8069E+08  2.1093E+08  2.1389E+08  2.1004E+08
     1.3961564  2.8081E+08  2.1884E+08  2.2200E+08  2.1046E+08
     1.3940638  2.8093E+08  2.2380E+08  2.2947E+08  2.1088E+08
     1.3919743  2.8104E+08  2.1307E+08  2.2295E+08  2.1131E+08
     1.3898880  2.8115E+08  2.2301E+08  2.2451E+08  2.1173E+08
     1.3878048  2.8125E+08  2.2610E+08  2.2806E+08  2.1215E+08
     1.3857247  2.8135E+08  2.2675E+08  2.2854E+08  2.1257E+08
     1.3836477  2.8145E+08  2.3149E+08  2.3346E+08  2.1299E+08
     1.3815738  2.8154E+08  2.3309E+08  2.3436E+08  2.1341E+08
     1.3795031  2.8163E+08  2.3248E+08  2.3660E+08  2.1383E+08
     1.3774354  2.8171E+08  2.3989E+08  2.4225E+08  2.1424E+08
     1.3753709  2.8180E+08  2.3381E+08  2.3536E+08  2.1466E+08
     1.3733094  2.8219E+08  2.3105E+08  2.3254E+08  2.1508E+08
     1.3712510  2.8269E+08  2.2545E+08  2.2661E+08  2.1549E+08
     1.3691958  2.8318E+08  2.2646E+08  2.3171E+08  2.1590E+08
     1.3671436  2.8367E+08  2.2539E+08  2.3118E+08  2.1632E+08
     1.3650944  2.8416E+08  2.2564E+08  2.2863E+08  2.1673E+08
     1.3630484  2.8465E+08  2.2344E+08  2.3214E+08  2.1714E+08
     1.3610054  2.8514E+08  2.3286E+08  2.3501E+08  2.1755E+08
     1.3589655  2.8563E+08  2.2355E+08  2.2606E+08  2.1796E+08
     1.3569286  2.8611E+08  2.3344E+08  2.3557E+08  2.1837E+08
     1.3548948  2.8660E+08  2.2068E+08  2.2215E+08  2.1878E+08
     1.3528640  2.8708E+08  2.3578E+08  2.3804E+08  2.1918E+08
     1.3508363  2.8756E+08  2.1310E+08  2.1941E+08  2.1959E+08
     1.3488116  2.8804E+08  2.4128E+08  2.4343E+08  2.1999E+08
     1.3467900  2.8851E+08  2.2517E+08  2.2902E+08  2.2040E+08
     1.3447713  2.8899E+08  2.3782E+08  2.4023E+08  2.2080E+08
     1.3427557  2.8946E+08  2.2443E+08  2.2739E+08  2.2120E+08
     1.3407432  2.8994E+08  2.3481E+08  2.4307E+08  2.2160E+08
     1.3387336  2.9040E+08  2.3811E+08  2.4376E+08  2.2200E+08
     1.3367271  2.9087E+08  2.3114E+08  2.3387E+08  2.2240E+08
     1.3347235  2.9134E+08  2.3083E+08  2.3413E+08  2.2280E+08
     1.3327230  2.9180E+08  2.4649E+08  2.5924E+08  2.2320E+08
     1.3307254  2.9227E+08  2.7332E+08  2.7607E+08  2.2360E+08
     1.3287309  2.9273E+08  2.7003E+08  2.7924E+08  2.2399E+08
     1.3267394  2.9319E+08  2.7030E+08  2.7748E+08  2.2438E+08
     1.3247508  2.9364E+08  2.7332E+08  2.8053E+08  2.2478E+08
     1.3227652  2.9410E+08  2.7063E+08  2.8305E+08  2.2517E+08
     1.3207826  2.9455E+08  2.8060E+08  2.8452E+08  2.2556E+08
     1.3188030  2.9500E+08  2.7799E+08  2.8550E+08  2.2595E+08
     1.3168263  2.9546E+08  2.8232E+08  2.8662E+08  2.2634E+08
     1.3148526  2.9590E+08  2.7536E+08  2.8739E+08  2.2672E+08
     1.3128818  2.9635E+08  2.7546E+08  2.8845E+08  2.2711E+08
     1.3109140  2.9679E+08  2.8154E+08  2.8861E+08  2.2750E+08
     1.3089492  2.9723E+08  2.7657E+08  2.8814E+08  2.2788E+08
     1.3069873  2.9767E+08  2.8278E+08  2.9036E+08  2.2826E+08
     1.3050283  2.9811E+08  2.8458E+08  2.9153E+08  2.2864E+08
     1.3030723  2.9855E+08  2.8319E+08  2.9281E+08  2.2902E+08
     1.3011192  2.9898E+08  2.8153E+08  2.9221E+08  2.2940E+08
     1.2991690  2.9941E+08  2.8264E+08  2.9298E+08  2.2978E+08
     1.2972218  2.9984E+08  2.8452E+08  2.9367E+08  2.3016E+08
     1.2952774  3.0027E+08  2.8271E+08  2.9469E+08  2.3054E+08
     1.2933360  3.0069E+08  2.7530E+08  2.9436E+08  2.3091E+08
     1.2913975  3.0112E+08  2.7598E+08  2.9453E+08  2.3128E+08
     1.2894620  3.0154E+08  2.7429E+08  2.9534E+08  2.3165E+08
     1.2875292  3.0196E+08  2.8586E+08  2.9581E+08  2.3202E+08
     1.2855994  3.0237E+08  2.8406E+08  2.9570E+08  2.3239E+08
     1.2836726  3.0279E+08  2.7739E+08  2.9614E+08  2.3276E+08
     1.2817485  3.0320E+08  2.6739E+08  2.9696E+08  2.3313E+08
     1.2798274  3.0361E+08  2.7745E+08  2.9683E+08  2.3349E+08
     1.2779091  3.0402E+08  2.8263E+08  2.9748E+08  2.3386E+08
     1.2759938  3.0442E+08  2.8290E+08  2.9756E+08  2.3422E+08
     1.2740813  3.0483E+08  2.7980E+08  2.9741E+08  2.3458E+08
     1.2721716  3.0523E+08  2.8574E+08  2.9876E+08  2.3494E+08
     1.2702648  3.0562E+08  2.7716E+08  2.9815E+08  2.3530E+08
     1.2683609  3.0602E+08  2.8526E+08  2.9911E+08  2.3566E+08
     1.2664598  3.0641E+08  2.8490E+08  2.9897E+08  2.3601E+08
     1.2645616  3.0681E+08  2.7741E+08  2.9930E+08  2.3637E+08
     1.2626662  3.0720E+08  2.8618E+08  3.0016E+08  2.3672E+08
     1.2607737  3.0758E+08  2.8161E+08  3.0055E+08  2.3707E+08
     1.2588840  3.0797E+08  2.8415E+08  3.0047E+08  2.3742E+08
     1.2569972  3.0835E+08  2.7539E+08  3.0090E+08  2.3777E+08
     1.2551131  3.0873E+08  2.7926E+08  3.0219E+08  2.3811E+08
     1.2532319  3.0910E+08  2.7676E+08  3.0231E+08  2.3846E+08
     1.2513535  3.0948E+08  2.7667E+08  3.0221E+08  2.3880E+08
     1.2494780  3.0985E+08  2.7913E+08  3.0208E+08  2.3915E+08
     1.2476052  3.1022E+08  2.7226E+08  3.0253E+08  2.3949E+08
     1.2457352  3.1059E+08  2.8586E+08  3.0359E+08  2.3983E+08
     1.2438681  3.1095E+08  2.7376E+08  3.0329E+08  2.4016E+08
     1.2420037  3.1131E+08  2.7469E+08  3.0329E+08  2.4050E+08
     1.2401421  3.1167E+08  2.8230E+08  3.0401E+08  2.4084E+08
     1.2382834  3.1203E+08  2.7689E+08  3.0341E+08  2.4117E+08
     1.2364274  3.1238E+08  2.8842E+08  3.0409E+08  2.4150E+08
     1.2345742  3.1274E+08  2.7793E+08  3.0406E+08  2.4183E+08
     1.2327238  3.1309E+08  2.8898E+08  3.0418E+08  2.4216E+08
     1.2308761  3.1343E+08  2.9150E+08  3.0511E+08  2.4248E+08
     1.2290312  3.1378E+08  2.9200E+08  3.0530E+08  2.4281E+08
     1.2271891  3.1412E+08  2.7590E+08  3.0476E+08  2.4313E+08
     1.2253497  3.1445E+08  2.8633E+08  3.0628E+08  2.4345E+08
     1.2235131  3.1479E+08  2.7506E+08  3.0628E+08  2.4377E+08
     1.2216793  3.1512E+08  2.7763E+08  3.0596E+08  2.4409E+08
     1.2198482  3.1545E+08  2.7356E+08  3.0783E+08  2.4441E+08
     1.2180198  3.1578E+08  2.6528E+08  3.0705E+08  2.4472E+08
     1.2161942  3.1610E+08  2.8505E+08  3.0694E+08  2.4504E+08
     1.2143713  3.1643E+08  2.8399E+08  3.0743E+08  2.4535E+08
     1.2125512  3.1675E+08  2.7619E+08  3.0548E+08  2.4566E+08
     1.2107338  3.1706E+08  2.7806E+08  3.0778E+08  2.4596E+08
     1.2089191  3.1737E+08  2.7960E+08  3.0502E+08  2.4628E+08
     1.2071071  3.1768E+08  2.7263E+08  3.0686E+08  2.4658E+08
     1.2052979  3.1799E+08  2.7890E+08  3.0846E+08  2.4688E+08
     1.2034913  3.1830E+08  2.7467E+08  3.0809E+08  2.4718E+08
     1.2016875  3.1860E+08  2.8285E+08  3.0879E+08  2.4748E+08
     1.1998863  3.1890E+08  2.7648E+08  3.0617E+08  2.4778E+08
     1.1980879  3.1920E+08  2.5808E+08  3.0719E+08  2.4807E+08
     1.1962922  3.1949E+08  2.7400E+08  3.0762E+08  2.4836E+08
     1.1944991  3.1978E+08  2.5277E+08  3.0802E+08  2.4866E+08
     1.1927088  3.2006E+08  2.8224E+08  3.0871E+08  2.4895E+08
     1.1909211  3.2035E+08  2.7093E+08  3.0697E+08  2.4924E+08
     1.1891361  3.2063E+08  2.4039E+08  3.0636E+08  2.4952E+08
     1.1873538  3.2091E+08  2.7353E+08  3.0836E+08  2.4981E+08
     1.1855741  3.2118E+08  2.6954E+08  3.1010E+08  2.5009E+08
     1.1837971  3.2146E+08  2.3452E+08  3.1041E+08  2.5037E+08
     1.1820228  3.2172E+08  2.3132E+08  3.0852E+08  2.5065E+08
     1.1802511  3.2199E+08  2.4298E+08  3.1004E+08  2.5092E+08
     1.1784821  3.2225E+08  2.4869E+08  3.0881E+08  2.5120E+08
     1.1767158  3.2251E+08  2.5355E+08  3.1023E+08  2.5147E+08
     1.1749521  3.2277E+08  2.6123E+08  3.1165E+08  2.5174E+08
     1.1731910  3.2302E+08  2.7298E+08  3.1070E+08  2.5201E+08
     1.1714326  3.2327E+08  2.8477E+08  3.1142E+08  2.5228E+08
     1.1696768  3.2352E+08  2.7122E+08  3.0893E+08  2.5254E+08
     1.1679236  3.2376E+08  2.9826E+08  3.1246E+08  2.5280E+08
     1.1661731  3.2400E+08  2.9081E+08  3.1140E+08  2.5306E+08
     1.1644252  3.2424E+08  2.8899E+08  3.1389E+08  2.5332E+08
     1.1626799  3.2448E+08  2.9707E+08  3.1422E+08  2.5358E+08
     1.1609373  3.2471E+08  2.9140E+08  3.1250E+08  2.5383E+08
     1.1591972  3.2494E+08  2.9608E+08  3.1483E+08  2.5409E+08
     1.1574598  3.2516E+08  2.9942E+08  3.1365E+08  2.5434E+08
     1.1557249  3.2538E+08  2.9473E+08  3.1524E+08  2.5458E+08
     1.1539927  3.2560E+08  2.9466E+08  3.1267E+08  2.5483E+08
     1.1522630  3.2581E+08  2.9893E+08  3.1355E+08  2.5507E+08
     1.1505360  3.2603E+08  2.9175E+08  3.1648E+08  2.5532E+08
     1.1488115  3.2623E+08  2.9981E+08  3.1484E+08  2.5556E+08
     1.1470896  3.2644E+08  2.9530E+08  3.1696E+08  2.5579E+08
     1.1453703  3.2664E+08  2.9371E+08  3.1612E+08  2.5603E+08
     1.1436536  3.2684E+08  2.8988E+08  3.1444E+08  2.5626E+08
     1.1419394  3.2703E+08  2.9566E+08  3.1537E+08  2.5649E+08
     1.1402278  3.2722E+08  2.7139E+08  3.1745E+08  2.5672E+08
     1.1385188  3.2741E+08  2.8220E+08  3.1720E+08  2.5695E+08
     1.1368124  3.2760E+08  2.8152E+08  3.1490E+08  2.5717E+08
     1.1351085  3.2778E+08  2.8439E+08  3.1353E+08  2.5739E+08
     1.1334071  3.2796E+08  3.0528E+08  3.1752E+08  2.5762E+08
     1.1317083  3.2813E+08  2.9392E+08  3.1904E+08  2.5783E+08
     1.1300121  3.2830E+08  2.9665E+08  3.2025E+08  2.5805E+08
     1.1283184  3.2847E+08  2.9946E+08  3.1986E+08  2.5826E+08
     1.1266272  3.2863E+08  2.9452E+08  3.2133E+08  2.5847E+08
     1.1249386  3.2879E+08  2.8886E+08  3.1960E+08  2.5868E+08
     1.1232525  3.2895E+08  2.9869E+08  3.2116E+08  2.5889E+08
     1.1215689  3.2910E+08  2.9322E+08  3.1940E+08  2.5909E+08
     1.1198879  3.2925E+08  2.9045E+08  3.1721E+08  2.5929E+08
     1.1182093  3.2940E+08  2.9590E+08  3.2102E+08  2.5949E+08
     1.1165333  3.2954E+08  2.9172E+08  3.2091E+08  2.5969E+08
     1.1148598  3.2968E+08  2.9684E+08  3.2161E+08  2.5988E+08
     1.1131888  3.2981E+08  2.8445E+08  3.1930E+08  2.6008E+08
     1.1115203  3.2995E+08  2.8283E+08  3.1983E+08  2.6027E+08
     1.1098543  3.3007E+08  2.8880E+08  3.2145E+08  2.6045E+08
     1.1081909  3.3020E+08  2.8545E+08  3.2276E+08  2.6064E+08
     1.1065299  3.3032E+08  2.8135E+08  3.2277E+08  2.6082E+08
     1.1048713  3.3044E+08  2.7379E+08  3.2401E+08  2.6100E+08
     1.1032153  3.3055E+08  2.8221E+08  3.2167E+08  2.6118E+08
     1.1015618  3.3066E+08  2.9092E+08  3.2321E+08  2.6136E+08
     1.0999107  3.3080E+08  2.8966E+08  3.2343E+08  2.6153E+08
     1.0982621  3.3106E+08  2.9757E+08  3.2505E+08  2.6170E+08
     1.0966160  3.3135E+08  2.8970E+08  3.2502E+08  2.6187E+08
     1.0949724  3.3163E+08  2.9815E+08  3.2700E+08  2.6204E+08
     1.0933312  3.3191E+08  2.9173E+08  3.2750E+08  2.6220E+08
     1.0916924  3.3218E+08  2.9735E+08  3.2853E+08  2.6236E+08
     1.0900562  3.3245E+08  2.8014E+08  3.2905E+08  2.6252E+08
     1.0884224  3.3272E+08  2.9400E+08  3.3009E+08  2.6267E+08
     1.0867910  3.3299E+08  2.9254E+08  3.3099E+08  2.6283E+08
     1.0851621  3.3325E+08  2.9529E+08  3.3134E+08  2.6298E+08
     1.0835356  3.3351E+08  3.0004E+08  3.3166E+08  2.6313E+08
     1.0819115  3.3377E+08  2.9838E+08  3.3192E+08  2.6327E+08
     1.0802899  3.3402E+08  2.9157E+08  3.3224E+08  2.6342E+08
     1.0786707  3.3427E+08  2.9521E+08  3.3253E+08  2.6356E+08
     1.0770540  3.3452E+08  2.9268E+08  3.3249E+08  2.6370E+08
     1.0754397  3.3476E+08  2.9083E+08  3.3288E+08  2.6383E+08
     1.0738278  3.3501E+08  2.9147E+08  3.3313E+08  2.6396E+08
     1.0722183  3.3524E+08  2.9307E+08  3.3334E+08  2.6410E+08
     1.0706112  3.3548E+08  2.8535E+08  3.3371E+08  2.6422E+08
     1.0690065  3.3571E+08  2.8129E+08  3.3400E+08  2.6435E+08
     1.0674043  3.3594E+08  2.6946E+08  3.3414E+08  2.6447E+08
     1.0658044  3.3616E+08  2.7652E+08  3.3430E+08  2.6459E+08
     1.0642069  3.3639E+08  2.9021E+08  3.3452E+08  2.6471E+08
     1.0626118  3.3660E+08  2.7168E+08  3.3473E+08  2.6482E+08
     1.0610191  3.3682E+08  2.9312E+08  3.3491E+08  2.6494E+08
     1.0594289  3.3703E+08  2.8098E+08  3.3513E+08  2.6505E+08
     1.0578409  3.3724E+08  2.7433E+08  3.3535E+08  2.6515E+08
     1.0562554  3.3745E+08  2.7240E+08  3.3552E+08  2.6526E+08
     1.0546723  3.3765E+08  2.7450E+08  3.3572E+08  2.6536E+08
     1.0530915  3.3785E+08  2.8305E+08  3.3583E+08  2.6546E+08
     1.0515131  3.3805E+08  2.8803E+08  3.3596E+08  2.6556E+08
