#  ----------------------------------------------------------------------------------
# SpeX prism spectrum of 2MASS J00583814-1747311 (J00583814-1747311)
# Originally observed on 2003 Sep 18
# Average resolution = 120
# Originally published in Burgasser et al. (2004) AJ, 127, 2856
#
# PLEASE CITE THE ORIGINAL DATA REFERENCE WHEN PUBLISHING OR PRESENTING THESE DATA
#
# Near infrared spectral type: M6
# J magnitude = 15.942
# H magnitude = 15.742
# Ks magnitude = 15.473
#
#  Wavelength (micron)   F_lambda (normalized)  Noise (normalized as F_lambda)
#  ----------------------------------------------------------------------------------
2.31305	0.244926	0.00749548
2.31596	0.245113	0.00106445
2.31887	0.245987	0.00330354
2.32177	0.226693	0.00349132
2.32467	0.239333	0.0140277
2.32757	0.210284	0.00480166
2.33046	0.215049	0.00532105
2.33334	0.232305	0.0216696
2.33622	0.199160	0.0196701
2.33909	0.224741	0.00785260
2.34196	0.212397	0.00881915
2.34483	0.228420	0.00218921
2.34769	0.234648	0.00959031
2.35054	0.235513	0.0175247
2.35339	0.267192	0.00227363
2.35624	0.229193	0.00654181
2.35908	0.221758	0.0180780
2.36192	0.200031	0.0220287
2.36475	0.226190	0.00900393
2.36757	0.212565	0.0238923
2.37040	0.209715	0.0160078
2.37322	0.201955	0.0103882
2.37603	0.209763	0.0118412
2.37884	0.224038	0.00670516
2.38165	0.226397	0.0174560
2.38445	0.195831	0.0156956
2.38725	0.196404	0.00483504
2.39004	0.208603	0.00643497
2.39284	0.202563	0.0115010
2.39562	0.181021	0.00430676
2.39841	0.196469	0.00936782
2.40119	0.190879	0.0115506
2.40397	0.196735	0.0228246
2.40674	0.179288	0.00936177
2.40951	0.161550	0.0196336
2.41228	0.181793	0.0116854
2.41505	0.154006	0.00587273
2.41781	0.190470	0.0174432
2.42057	0.177141	0.0254026
2.42333	0.213432	0.0303520
2.42608	0.163940	0.0258454
2.42884	0.167290	0.0195533
2.43159	0.126100	0.00809192
2.43434	0.220772	0.00429485
2.43709	0.149185	0.0134492
2.43983	0.132661	0.00432759
2.44258	0.141485	0.0300320
2.44533	0.144919	0.00598524
2.44807	0.129389	0.0117261
2.45082	0.175938	0.0161672
2.45356	0.105471	0.0155547
2.45630	0.194715	0.0190203
2.45905	0.154957	0.0118382
2.46179	0.149199	0.00740717
2.46453	0.150311	0.0174584
2.46728	0.138065	0.0227830
2.47003	0.174281	0.00308319
2.47277	0.145528	0.0217525
2.47552	-0.000373550	0.00000
2.47828	0.134879	0.0138739
2.48103	0.149185	0.0338350
2.48379	0.181065	0.0217049
2.48655	0.184107	0.0655490
2.48931	0.0647857	0.0263979
2.49207	0.0716180	0.0603196
2.49484	0.207676	0.0352170
2.49762	0.0382165	0.0206843
2.50039	0.172251	0.0434389
2.50318	0.138962	0.0325021
2.50596	0.0973827	0.0675748
2.50876	0.105451	0.0598898
2.51156	0.0752112	0.0558000
2.51436	0.0290338	0.0136286
2.51717	0.114801	0.133520
2.51999	0.187414	0.259468
2.52282	0.160154	0.124897
2.52566	0.234469	0.00493727
2.52850	0.163183	0.0278786
2.53135	0.334045	0.0551044
2.53421	0.589032	0.0983470
2.53708	0.164869	0.254305
2.53997	0.209840	0.110893
2.54286	0.618545	0.260196
2.54576	0.400105	0.354100
2.54868	-0.0106141	0.00000
2.55161	0.475690	0.506842
2.55455	0.630100	0.739337
2.55750	-0.402521	0.00000
2.56047	0.521760	0.184244
2.56346	0.336564	0.207305
