#           wl        cont         all         h2o      planck
     1.7989744  2.0908E+08  1.1375E+08  1.1433E+08  1.3620E+08
     1.7962780  2.0992E+08  1.0781E+08  1.0783E+08  1.3662E+08
     1.7935857  2.1075E+08  1.1846E+08  1.1850E+08  1.3704E+08
     1.7908974  2.1159E+08  1.2165E+08  1.2169E+08  1.3746E+08
     1.7882131  2.1244E+08  1.1716E+08  1.1720E+08  1.3788E+08
     1.7855329  2.1328E+08  1.1928E+08  1.2012E+08  1.3831E+08
     1.7828566  2.1413E+08  1.2588E+08  1.2627E+08  1.3873E+08
     1.7801844  2.1498E+08  1.1739E+08  1.1746E+08  1.3915E+08
     1.7775162  2.1583E+08  1.2530E+08  1.2579E+08  1.3958E+08
     1.7748520  2.1669E+08  1.3345E+08  1.3362E+08  1.4000E+08
     1.7721918  2.1754E+08  1.3648E+08  1.3662E+08  1.4043E+08
     1.7695356  2.1840E+08  1.3573E+08  1.3594E+08  1.4085E+08
     1.7668833  2.1927E+08  1.2950E+08  1.2979E+08  1.4128E+08
     1.7642350  2.2013E+08  1.3038E+08  1.3048E+08  1.4170E+08
     1.7615907  2.2100E+08  1.3433E+08  1.3477E+08  1.4213E+08
     1.7589504  2.2187E+08  1.2902E+08  1.3066E+08  1.4256E+08
     1.7563140  2.2275E+08  1.4090E+08  1.4102E+08  1.4299E+08
     1.7536816  2.2362E+08  1.4011E+08  1.4201E+08  1.4342E+08
     1.7510531  2.2450E+08  1.3612E+08  1.3638E+08  1.4384E+08
     1.7484286  2.2538E+08  1.5445E+08  1.5477E+08  1.4427E+08
     1.7458079  2.2627E+08  1.4268E+08  1.4286E+08  1.4470E+08
     1.7431913  2.2716E+08  1.5187E+08  1.5249E+08  1.4513E+08
     1.7405785  2.2805E+08  1.4753E+08  1.4807E+08  1.4556E+08
     1.7379697  2.2894E+08  1.5213E+08  1.5277E+08  1.4600E+08
     1.7353647  2.2984E+08  1.4727E+08  1.4795E+08  1.4643E+08
     1.7327637  2.3073E+08  1.5033E+08  1.5236E+08  1.4686E+08
     1.7301666  2.3163E+08  1.5472E+08  1.5523E+08  1.4729E+08
     1.7275733  2.3254E+08  1.6088E+08  1.6128E+08  1.4773E+08
     1.7249840  2.3344E+08  1.5951E+08  1.6106E+08  1.4816E+08
     1.7223985  2.3435E+08  1.6282E+08  1.6505E+08  1.4859E+08
     1.7198169  2.3526E+08  1.6571E+08  1.6626E+08  1.4903E+08
     1.7172392  2.3617E+08  1.7071E+08  1.7125E+08  1.4946E+08
     1.7146653  2.3709E+08  1.6836E+08  1.6853E+08  1.4990E+08
     1.7120953  2.3800E+08  1.6351E+08  1.6845E+08  1.5033E+08
     1.7095292  2.3893E+08  1.6872E+08  1.7038E+08  1.5077E+08
     1.7069668  2.3985E+08  1.6457E+08  1.6594E+08  1.5121E+08
     1.7044084  2.4078E+08  1.6518E+08  1.6575E+08  1.5164E+08
     1.7018537  2.4171E+08  1.8083E+08  1.8185E+08  1.5208E+08
     1.6993029  2.4264E+08  1.7867E+08  1.7904E+08  1.5252E+08
     1.6967560  2.4357E+08  1.8536E+08  1.8575E+08  1.5296E+08
     1.6942128  2.4451E+08  1.8417E+08  1.8474E+08  1.5339E+08
     1.6916735  2.4545E+08  1.7795E+08  1.8156E+08  1.5383E+08
     1.6891379  2.4639E+08  1.8325E+08  1.8832E+08  1.5427E+08
     1.6866062  2.4734E+08  1.8633E+08  1.8899E+08  1.5471E+08
     1.6840782  2.4829E+08  1.8730E+08  1.8838E+08  1.5515E+08
     1.6815541  2.4924E+08  1.8741E+08  1.8806E+08  1.5559E+08
     1.6790337  2.5019E+08  1.9035E+08  1.9077E+08  1.5603E+08
     1.6765171  2.5115E+08  1.8653E+08  1.8751E+08  1.5647E+08
     1.6740042  2.5211E+08  1.8899E+08  1.9423E+08  1.5691E+08
     1.6714952  2.5307E+08  1.9266E+08  1.9750E+08  1.5735E+08
     1.6689899  2.5403E+08  1.9662E+08  1.9763E+08  1.5780E+08
     1.6664883  2.5500E+08  1.9139E+08  1.9462E+08  1.5824E+08
     1.6639905  2.5597E+08  2.0329E+08  2.0484E+08  1.5868E+08
     1.6614965  2.5694E+08  1.9914E+08  2.0156E+08  1.5912E+08
     1.6590062  2.5783E+08  1.9842E+08  2.0384E+08  1.5956E+08
     1.6565196  2.5860E+08  2.0141E+08  2.0226E+08  1.6001E+08
     1.6540367  2.5936E+08  2.0222E+08  2.0331E+08  1.6045E+08
     1.6515576  2.6012E+08  2.0026E+08  2.0269E+08  1.6090E+08
     1.6490822  2.6089E+08  2.0258E+08  2.0408E+08  1.6134E+08
     1.6466105  2.6165E+08  2.0327E+08  2.0546E+08  1.6178E+08
     1.6441425  2.6242E+08  1.9607E+08  1.9881E+08  1.6223E+08
     1.6416782  2.6318E+08  2.0701E+08  2.0895E+08  1.6267E+08
     1.6392176  2.6395E+08  2.0466E+08  2.0692E+08  1.6312E+08
     1.6367606  2.6472E+08  1.9936E+08  2.0437E+08  1.6356E+08
     1.6343074  2.6548E+08  2.0649E+08  2.0875E+08  1.6401E+08
     1.6318578  2.6625E+08  2.0809E+08  2.1051E+08  1.6445E+08
     1.6294119  2.6690E+08  2.0652E+08  2.0763E+08  1.6490E+08
     1.6269697  2.6725E+08  2.0764E+08  2.1038E+08  1.6534E+08
     1.6245312  2.6758E+08  2.0305E+08  2.0704E+08  1.6579E+08
     1.6220963  2.6790E+08  2.0823E+08  2.1183E+08  1.6624E+08
     1.6196650  2.6822E+08  2.0369E+08  2.1604E+08  1.6668E+08
     1.6172374  2.6853E+08  2.1115E+08  2.1162E+08  1.6713E+08
     1.6148134  2.6884E+08  2.0366E+08  2.1075E+08  1.6758E+08
     1.6123931  2.6914E+08  2.1603E+08  2.1808E+08  1.6802E+08
     1.6099763  2.6943E+08  2.0890E+08  2.0971E+08  1.6847E+08
     1.6075632  2.6972E+08  2.0749E+08  2.1284E+08  1.6892E+08
     1.6051538  2.7000E+08  2.0904E+08  2.1339E+08  1.6936E+08
     1.6027479  2.7028E+08  2.1498E+08  2.1726E+08  1.6981E+08
     1.6003457  2.7055E+08  2.0716E+08  2.0935E+08  1.7026E+08
     1.5979470  2.7078E+08  2.0858E+08  2.1125E+08  1.7071E+08
     1.5955519  2.7099E+08  2.1628E+08  2.1710E+08  1.7116E+08
     1.5931604  2.7120E+08  2.0869E+08  2.1073E+08  1.7160E+08
     1.5907726  2.7140E+08  2.0441E+08  2.1394E+08  1.7205E+08
     1.5883883  2.7160E+08  2.1357E+08  2.1748E+08  1.7250E+08
     1.5860075  2.7179E+08  2.1014E+08  2.1227E+08  1.7295E+08
     1.5836303  2.7197E+08  2.1027E+08  2.1486E+08  1.7340E+08
     1.5812567  2.7215E+08  2.0455E+08  2.0646E+08  1.7384E+08
     1.5788867  2.7232E+08  2.0659E+08  2.1184E+08  1.7430E+08
     1.5765202  2.7249E+08  2.1356E+08  2.1667E+08  1.7474E+08
     1.5741572  2.7265E+08  2.0345E+08  2.0680E+08  1.7519E+08
     1.5717978  2.7280E+08  2.0287E+08  2.0491E+08  1.7564E+08
     1.5694420  2.7295E+08  2.1487E+08  2.1601E+08  1.7609E+08
     1.5670896  2.7310E+08  2.0981E+08  2.1062E+08  1.7654E+08
     1.5647408  2.7323E+08  2.0428E+08  2.0702E+08  1.7698E+08
     1.5623955  2.7336E+08  2.0826E+08  2.1244E+08  1.7744E+08
     1.5600537  2.7352E+08  2.0466E+08  2.0701E+08  1.7788E+08
     1.5577155  2.7387E+08  2.0346E+08  2.1079E+08  1.7833E+08
     1.5553807  2.7426E+08  2.0197E+08  2.0748E+08  1.7878E+08
     1.5530494  2.7464E+08  2.0815E+08  2.1162E+08  1.7923E+08
     1.5507217  2.7502E+08  2.0149E+08  2.0391E+08  1.7968E+08
     1.5483974  2.7540E+08  2.0865E+08  2.1028E+08  1.8012E+08
     1.5460766  2.7578E+08  2.0601E+08  2.0787E+08  1.8058E+08
     1.5437593  2.7615E+08  1.9523E+08  2.0000E+08  1.8102E+08
     1.5414454  2.7652E+08  2.0246E+08  2.0907E+08  1.8147E+08
     1.5391351  2.7689E+08  2.0598E+08  2.1051E+08  1.8192E+08
     1.5368281  2.7725E+08  1.9642E+08  1.9985E+08  1.8237E+08
     1.5345247  2.7762E+08  2.0153E+08  2.0679E+08  1.8282E+08
     1.5322247  2.7797E+08  2.0510E+08  2.0753E+08  1.8326E+08
     1.5299281  2.7833E+08  2.0917E+08  2.1403E+08  1.8371E+08
     1.5276350  2.7868E+08  1.9519E+08  2.0120E+08  1.8416E+08
     1.5253453  2.7904E+08  2.1019E+08  2.1152E+08  1.8461E+08
     1.5230591  2.7938E+08  2.1275E+08  2.1678E+08  1.8506E+08
     1.5207763  2.7973E+08  1.9995E+08  2.0146E+08  1.8550E+08
     1.5184969  2.8007E+08  2.1526E+08  2.1979E+08  1.8595E+08
     1.5162209  2.8041E+08  2.1570E+08  2.1831E+08  1.8640E+08
     1.5139483  2.8074E+08  1.9835E+08  2.0306E+08  1.8684E+08
     1.5116792  2.8108E+08  1.9630E+08  1.9844E+08  1.8729E+08
     1.5094134  2.8141E+08  2.0909E+08  2.1028E+08  1.8774E+08
     1.5071510  2.8173E+08  2.0603E+08  2.0890E+08  1.8818E+08
     1.5048921  2.8206E+08  1.9500E+08  2.0683E+08  1.8863E+08
     1.5026365  2.8238E+08  2.0713E+08  2.1130E+08  1.8907E+08
     1.5003843  2.8269E+08  2.0544E+08  2.0755E+08  1.8952E+08
     1.4981354  2.8301E+08  1.9812E+08  2.0007E+08  1.8996E+08
     1.4958900  2.8332E+08  2.0464E+08  2.0629E+08  1.9041E+08
     1.4936479  2.8362E+08  2.0317E+08  2.0775E+08  1.9085E+08
     1.4914091  2.8392E+08  1.9564E+08  1.9801E+08  1.9130E+08
     1.4891737  2.8422E+08  1.9793E+08  2.0467E+08  1.9174E+08
     1.4869417  2.8452E+08  2.0067E+08  2.0244E+08  1.9219E+08
     1.4847130  2.8482E+08  2.0066E+08  2.0410E+08  1.9263E+08
     1.4824877  2.8511E+08  2.0005E+08  2.0261E+08  1.9307E+08
     1.4802657  2.8540E+08  1.9026E+08  1.9373E+08  1.9352E+08
     1.4780470  2.8568E+08  1.9685E+08  2.0036E+08  1.9396E+08
     1.4758316  2.8597E+08  1.8769E+08  1.9504E+08  1.9440E+08
     1.4736196  2.8624E+08  2.0249E+08  2.0612E+08  1.9485E+08
     1.4714109  2.8652E+08  1.9367E+08  1.9634E+08  1.9529E+08
     1.4692055  2.8679E+08  1.8991E+08  1.9224E+08  1.9573E+08
     1.4670034  2.8706E+08  1.9859E+08  2.0240E+08  1.9617E+08
     1.4648046  2.8732E+08  1.9065E+08  1.9426E+08  1.9661E+08
     1.4626091  2.8758E+08  1.9389E+08  2.0068E+08  1.9705E+08
     1.4604169  2.8784E+08  2.0179E+08  2.0578E+08  1.9749E+08
     1.4582279  2.8809E+08  1.9705E+08  1.9968E+08  1.9793E+08
     1.4560423  2.8834E+08  1.9987E+08  2.0260E+08  1.9837E+08
     1.4538599  2.8859E+08  2.1756E+08  2.1962E+08  1.9881E+08
     1.4516808  2.8883E+08  1.9939E+08  2.0339E+08  1.9925E+08
     1.4495050  2.8907E+08  2.1105E+08  2.1339E+08  1.9968E+08
     1.4473324  2.8930E+08  2.0776E+08  2.1021E+08  2.0012E+08
     1.4451631  2.8953E+08  2.0825E+08  2.0992E+08  2.0056E+08
     1.4429970  2.8976E+08  2.0369E+08  2.0712E+08  2.0100E+08
     1.4408342  2.8999E+08  2.0121E+08  2.0294E+08  2.0143E+08
     1.4386746  2.9021E+08  2.1222E+08  2.1399E+08  2.0187E+08
     1.4365183  2.9042E+08  2.0630E+08  2.0939E+08  2.0230E+08
     1.4343652  2.9064E+08  1.9794E+08  2.0169E+08  2.0274E+08
     1.4322153  2.9085E+08  2.0338E+08  2.0695E+08  2.0317E+08
     1.4300686  2.9105E+08  2.0401E+08  2.0852E+08  2.0360E+08
     1.4279252  2.9125E+08  1.9574E+08  2.0173E+08  2.0404E+08
     1.4257850  2.9145E+08  2.0252E+08  2.1272E+08  2.0447E+08
     1.4236480  2.9165E+08  1.9874E+08  2.0442E+08  2.0490E+08
     1.4215141  2.9184E+08  1.9236E+08  1.9642E+08  2.0533E+08
     1.4193835  2.9202E+08  1.9713E+08  2.0308E+08  2.0576E+08
     1.4172561  2.9220E+08  2.0225E+08  2.0572E+08  2.0619E+08
     1.4151319  2.9238E+08  1.9865E+08  2.0137E+08  2.0662E+08
     1.4130108  2.9256E+08  1.9239E+08  1.9684E+08  2.0705E+08
     1.4108929  2.9273E+08  2.0746E+08  2.0932E+08  2.0748E+08
     1.4087782  2.9290E+08  1.8786E+08  1.9244E+08  2.0791E+08
     1.4066667  2.9306E+08  2.0642E+08  2.0981E+08  2.0834E+08
     1.4045583  2.9322E+08  1.9193E+08  1.9580E+08  2.0876E+08
     1.4024531  2.9337E+08  1.9813E+08  1.9912E+08  2.0919E+08
     1.4003511  2.9352E+08  1.9876E+08  2.0603E+08  2.0961E+08
     1.3982522  2.9367E+08  2.1719E+08  2.2030E+08  2.1004E+08
     1.3961564  2.9381E+08  2.0463E+08  2.0780E+08  2.1046E+08
     1.3940638  2.9395E+08  2.1357E+08  2.1872E+08  2.1088E+08
     1.3919743  2.9409E+08  1.9985E+08  2.1015E+08  2.1131E+08
     1.3898880  2.9422E+08  2.1382E+08  2.1445E+08  2.1173E+08
     1.3878048  2.9434E+08  2.1468E+08  2.1582E+08  2.1215E+08
     1.3857247  2.9446E+08  2.1286E+08  2.1420E+08  2.1257E+08
     1.3836477  2.9458E+08  2.3583E+08  2.3742E+08  2.1299E+08
     1.3815738  2.9470E+08  2.2969E+08  2.3069E+08  2.1341E+08
     1.3795031  2.9481E+08  2.2896E+08  2.3292E+08  2.1383E+08
     1.3774354  2.9491E+08  2.3094E+08  2.3233E+08  2.1424E+08
     1.3753709  2.9503E+08  2.3143E+08  2.3269E+08  2.1466E+08
     1.3733094  2.9545E+08  2.3613E+08  2.3729E+08  2.1508E+08
     1.3712510  2.9599E+08  2.2583E+08  2.2668E+08  2.1549E+08
     1.3691958  2.9652E+08  2.3310E+08  2.3831E+08  2.1590E+08
     1.3671436  2.9706E+08  2.1688E+08  2.2195E+08  2.1632E+08
     1.3650944  2.9759E+08  2.2236E+08  2.2447E+08  2.1673E+08
     1.3630484  2.9812E+08  2.0528E+08  2.1328E+08  2.1714E+08
     1.3610054  2.9865E+08  2.1443E+08  2.1574E+08  2.1755E+08
     1.3589655  2.9918E+08  2.2205E+08  2.2366E+08  2.1796E+08
     1.3569286  2.9970E+08  2.1368E+08  2.1476E+08  2.1837E+08
     1.3548948  3.0023E+08  2.2556E+08  2.2700E+08  2.1878E+08
     1.3528640  3.0075E+08  2.1013E+08  2.1115E+08  2.1918E+08
     1.3508363  3.0128E+08  2.3048E+08  2.3290E+08  2.1959E+08
     1.3488116  3.0180E+08  2.2338E+08  2.2470E+08  2.1999E+08
     1.3467900  3.0231E+08  2.2242E+08  2.2469E+08  2.2040E+08
     1.3447713  3.0283E+08  2.1278E+08  2.1422E+08  2.2080E+08
     1.3427557  3.0334E+08  2.1713E+08  2.1868E+08  2.2120E+08
     1.3407432  3.0386E+08  2.1310E+08  2.1969E+08  2.2160E+08
     1.3387336  3.0437E+08  2.1857E+08  2.2440E+08  2.2200E+08
     1.3367271  3.0488E+08  2.2091E+08  2.2265E+08  2.2240E+08
     1.3347235  3.0539E+08  2.2163E+08  2.2325E+08  2.2280E+08
     1.3327230  3.0589E+08  2.0840E+08  2.1822E+08  2.2320E+08
     1.3307254  3.0640E+08  2.3058E+08  2.3190E+08  2.2360E+08
     1.3287309  3.0690E+08  2.4982E+08  2.5390E+08  2.2399E+08
     1.3267394  3.0740E+08  2.6052E+08  2.6724E+08  2.2438E+08
     1.3247508  3.0790E+08  2.6437E+08  2.6923E+08  2.2478E+08
     1.3227652  3.0840E+08  2.6559E+08  2.7691E+08  2.2517E+08
     1.3207826  3.0889E+08  2.7705E+08  2.8000E+08  2.2556E+08
     1.3188030  3.0938E+08  2.7670E+08  2.8280E+08  2.2595E+08
     1.3168263  3.0988E+08  2.8342E+08  2.8691E+08  2.2634E+08
     1.3148526  3.1037E+08  2.7909E+08  2.9053E+08  2.2672E+08
     1.3128818  3.1085E+08  2.7790E+08  2.8998E+08  2.2711E+08
     1.3109140  3.1134E+08  2.8794E+08  2.9388E+08  2.2750E+08
     1.3089492  3.1182E+08  2.8679E+08  2.9694E+08  2.2788E+08
     1.3069873  3.1230E+08  2.9242E+08  2.9893E+08  2.2826E+08
     1.3050283  3.1278E+08  2.9295E+08  2.9874E+08  2.2864E+08
     1.3030723  3.1326E+08  2.9071E+08  2.9840E+08  2.2902E+08
     1.3011192  3.1374E+08  2.9011E+08  2.9877E+08  2.2940E+08
     1.2991690  3.1421E+08  2.9258E+08  3.0120E+08  2.2978E+08
     1.2972218  3.1468E+08  2.9197E+08  2.9997E+08  2.3016E+08
     1.2952774  3.1515E+08  2.9142E+08  3.0097E+08  2.3054E+08
     1.2933360  3.1562E+08  2.8451E+08  3.0093E+08  2.3091E+08
     1.2913975  3.1608E+08  2.8566E+08  3.0211E+08  2.3128E+08
     1.2894620  3.1654E+08  2.8526E+08  3.0329E+08  2.3165E+08
     1.2875292  3.1700E+08  2.9578E+08  3.0420E+08  2.3202E+08
     1.2855994  3.1746E+08  2.9453E+08  3.0422E+08  2.3239E+08
     1.2836726  3.1792E+08  2.8642E+08  3.0269E+08  2.3276E+08
     1.2817485  3.1837E+08  2.7683E+08  3.0369E+08  2.3313E+08
     1.2798274  3.1882E+08  2.8965E+08  3.0612E+08  2.3349E+08
     1.2779091  3.1927E+08  2.9299E+08  3.0522E+08  2.3386E+08
     1.2759938  3.1972E+08  2.9324E+08  3.0537E+08  2.3422E+08
     1.2740813  3.2016E+08  2.9302E+08  3.0846E+08  2.3458E+08
     1.2721716  3.2061E+08  2.9671E+08  3.0752E+08  2.3494E+08
     1.2702648  3.2105E+08  2.9046E+08  3.0814E+08  2.3530E+08
     1.2683609  3.2148E+08  2.9686E+08  3.0865E+08  2.3566E+08
     1.2664598  3.2192E+08  2.9694E+08  3.0871E+08  2.3601E+08
     1.2645616  3.2235E+08  2.9028E+08  3.0926E+08  2.3637E+08
     1.2626662  3.2278E+08  2.9896E+08  3.1087E+08  2.3672E+08
     1.2607737  3.2321E+08  2.9317E+08  3.0911E+08  2.3707E+08
     1.2588840  3.2364E+08  2.9778E+08  3.1166E+08  2.3742E+08
     1.2569972  3.2406E+08  2.8795E+08  3.1035E+08  2.3777E+08
     1.2551131  3.2448E+08  2.9199E+08  3.1239E+08  2.3811E+08
     1.2532319  3.2490E+08  2.8891E+08  3.1091E+08  2.3846E+08
     1.2513535  3.2532E+08  2.8927E+08  3.1165E+08  2.3880E+08
     1.2494780  3.2573E+08  2.9302E+08  3.1290E+08  2.3915E+08
     1.2476052  3.2614E+08  2.8605E+08  3.1242E+08  2.3949E+08
     1.2457352  3.2655E+08  2.9631E+08  3.1133E+08  2.3983E+08
     1.2438681  3.2695E+08  2.8631E+08  3.1174E+08  2.4016E+08
     1.2420037  3.2736E+08  2.8930E+08  3.1426E+08  2.4050E+08
     1.2401421  3.2776E+08  2.9476E+08  3.1391E+08  2.4084E+08
     1.2382834  3.2816E+08  2.9033E+08  3.1418E+08  2.4117E+08
     1.2364274  3.2855E+08  3.0107E+08  3.1436E+08  2.4150E+08
     1.2345742  3.2894E+08  2.9226E+08  3.1457E+08  2.4183E+08
     1.2327238  3.2933E+08  3.0124E+08  3.1353E+08  2.4216E+08
     1.2308761  3.2972E+08  3.0383E+08  3.1537E+08  2.4248E+08
     1.2290312  3.3010E+08  3.0404E+08  3.1559E+08  2.4281E+08
     1.2271891  3.3049E+08  2.9064E+08  3.1508E+08  2.4313E+08
     1.2253497  3.3087E+08  2.9759E+08  3.1447E+08  2.4345E+08
     1.2235131  3.3124E+08  2.8964E+08  3.1715E+08  2.4377E+08
     1.2216793  3.3162E+08  2.9065E+08  3.1465E+08  2.4409E+08
     1.2198482  3.3199E+08  2.8627E+08  3.1591E+08  2.4441E+08
     1.2180198  3.3235E+08  2.7817E+08  3.1439E+08  2.4472E+08
     1.2161942  3.3272E+08  2.9816E+08  3.1684E+08  2.4504E+08
     1.2143713  3.3308E+08  2.9497E+08  3.1456E+08  2.4535E+08
     1.2125512  3.3344E+08  2.9093E+08  3.1671E+08  2.4566E+08
     1.2107338  3.3380E+08  2.9064E+08  3.1592E+08  2.4596E+08
     1.2089191  3.3415E+08  2.9276E+08  3.1461E+08  2.4628E+08
     1.2071071  3.3450E+08  2.8722E+08  3.1700E+08  2.4658E+08
     1.2052979  3.3485E+08  2.9137E+08  3.1695E+08  2.4688E+08
     1.2034913  3.3519E+08  2.9059E+08  3.1890E+08  2.4718E+08
     1.2016875  3.3554E+08  2.9684E+08  3.1888E+08  2.4748E+08
     1.1998863  3.3587E+08  2.9222E+08  3.1722E+08  2.4778E+08
     1.1980879  3.3621E+08  2.7480E+08  3.1819E+08  2.4807E+08
     1.1962922  3.3654E+08  2.8867E+08  3.1792E+08  2.4836E+08
     1.1944991  3.3687E+08  2.7003E+08  3.2028E+08  2.4866E+08
     1.1927088  3.3720E+08  2.9444E+08  3.1682E+08  2.4895E+08
     1.1909211  3.3752E+08  2.8894E+08  3.2039E+08  2.4924E+08
     1.1891361  3.3784E+08  2.5717E+08  3.1813E+08  2.4952E+08
     1.1873538  3.3816E+08  2.9053E+08  3.2081E+08  2.4981E+08
     1.1855741  3.3848E+08  2.8483E+08  3.1838E+08  2.5009E+08
     1.1837971  3.3879E+08  2.5265E+08  3.1710E+08  2.5037E+08
     1.1820228  3.3910E+08  2.5076E+08  3.2108E+08  2.5065E+08
     1.1802511  3.3940E+08  2.6048E+08  3.1895E+08  2.5092E+08
     1.1784821  3.3970E+08  2.6549E+08  3.1946E+08  2.5120E+08
     1.1767158  3.4000E+08  2.6939E+08  3.1930E+08  2.5147E+08
     1.1749521  3.4030E+08  2.7602E+08  3.1863E+08  2.5174E+08
     1.1731910  3.4059E+08  2.8397E+08  3.1538E+08  2.5201E+08
     1.1714326  3.4088E+08  2.9662E+08  3.1976E+08  2.5228E+08
     1.1696768  3.4116E+08  2.8598E+08  3.2102E+08  2.5254E+08
     1.1679236  3.4145E+08  3.0670E+08  3.1836E+08  2.5280E+08
     1.1661731  3.4173E+08  3.0240E+08  3.1978E+08  2.5306E+08
     1.1644252  3.4200E+08  2.9797E+08  3.2052E+08  2.5332E+08
     1.1626799  3.4228E+08  3.0722E+08  3.2193E+08  2.5358E+08
     1.1609373  3.4254E+08  3.0426E+08  3.2258E+08  2.5383E+08
     1.1591972  3.4281E+08  3.0689E+08  3.2280E+08  2.5409E+08
     1.1574598  3.4307E+08  3.1184E+08  3.2405E+08  2.5434E+08
     1.1557249  3.4333E+08  3.0547E+08  3.2375E+08  2.5458E+08
     1.1539927  3.4359E+08  3.0477E+08  3.2042E+08  2.5483E+08
     1.1522630  3.4384E+08  3.0912E+08  3.2166E+08  2.5507E+08
     1.1505360  3.4409E+08  3.0247E+08  3.2352E+08  2.5532E+08
     1.1488115  3.4434E+08  3.1355E+08  3.2625E+08  2.5556E+08
     1.1470896  3.4458E+08  3.0753E+08  3.2620E+08  2.5579E+08
     1.1453703  3.4482E+08  3.0654E+08  3.2489E+08  2.5603E+08
     1.1436536  3.4505E+08  3.0299E+08  3.2618E+08  2.5626E+08
     1.1419394  3.4529E+08  3.0892E+08  3.2634E+08  2.5649E+08
     1.1402278  3.4551E+08  2.8430E+08  3.2607E+08  2.5672E+08
     1.1385188  3.4574E+08  2.9216E+08  3.2402E+08  2.5695E+08
     1.1368124  3.4596E+08  2.9744E+08  3.2840E+08  2.5717E+08
     1.1351085  3.4618E+08  3.0400E+08  3.2984E+08  2.5739E+08
     1.1334071  3.4639E+08  3.1549E+08  3.2589E+08  2.5762E+08
     1.1317083  3.4660E+08  3.0110E+08  3.2141E+08  2.5783E+08
     1.1300121  3.4681E+08  3.0451E+08  3.2383E+08  2.5805E+08
     1.1283184  3.4701E+08  3.1215E+08  3.2936E+08  2.5826E+08
     1.1266272  3.4721E+08  3.0732E+08  3.3027E+08  2.5847E+08
     1.1249386  3.4741E+08  2.9927E+08  3.2628E+08  2.5868E+08
     1.1232525  3.4760E+08  3.0837E+08  3.2729E+08  2.5889E+08
     1.1215689  3.4779E+08  3.0527E+08  3.2659E+08  2.5909E+08
     1.1198879  3.4798E+08  3.0621E+08  3.3023E+08  2.5929E+08
     1.1182093  3.4816E+08  3.1058E+08  3.3294E+08  2.5949E+08
     1.1165333  3.4834E+08  3.0612E+08  3.3156E+08  2.5969E+08
     1.1148598  3.4851E+08  3.1378E+08  3.3499E+08  2.5988E+08
     1.1131888  3.4868E+08  2.9881E+08  3.2923E+08  2.6008E+08
     1.1115203  3.4885E+08  2.9699E+08  3.2960E+08  2.6027E+08
     1.1098543  3.4901E+08  3.0166E+08  3.2909E+08  2.6045E+08
     1.1081909  3.4917E+08  3.0326E+08  3.3648E+08  2.6064E+08
     1.1065299  3.4933E+08  2.9758E+08  3.3259E+08  2.6082E+08
     1.1048713  3.4948E+08  2.9050E+08  3.3430E+08  2.6100E+08
     1.1032153  3.4963E+08  2.9981E+08  3.3441E+08  2.6118E+08
     1.1015618  3.4977E+08  3.0943E+08  3.3816E+08  2.6136E+08
     1.0999107  3.4994E+08  3.0295E+08  3.3189E+08  2.6153E+08
     1.0982621  3.5025E+08  3.1477E+08  3.3892E+08  2.6170E+08
     1.0966160  3.5058E+08  3.0838E+08  3.3960E+08  2.6187E+08
     1.0949724  3.5091E+08  3.1577E+08  3.4120E+08  2.6204E+08
     1.0933312  3.5123E+08  3.0962E+08  3.4156E+08  2.6220E+08
     1.0916924  3.5155E+08  3.1373E+08  3.4103E+08  2.6236E+08
     1.0900562  3.5186E+08  2.9930E+08  3.4243E+08  2.6252E+08
     1.0884224  3.5217E+08  3.1080E+08  3.4240E+08  2.6267E+08
     1.0867910  3.5248E+08  3.1075E+08  3.4462E+08  2.6283E+08
     1.0851621  3.5279E+08  3.1319E+08  3.4470E+08  2.6298E+08
     1.0835356  3.5310E+08  3.1769E+08  3.4534E+08  2.6313E+08
     1.0819115  3.5340E+08  3.1616E+08  3.4579E+08  2.6327E+08
     1.0802899  3.5369E+08  3.1006E+08  3.4627E+08  2.6342E+08
     1.0786707  3.5398E+08  3.1332E+08  3.4607E+08  2.6356E+08
     1.0770540  3.5427E+08  3.1122E+08  3.4674E+08  2.6370E+08
     1.0754397  3.5456E+08  3.1072E+08  3.4816E+08  2.6383E+08
     1.0738278  3.5485E+08  3.1162E+08  3.4886E+08  2.6396E+08
     1.0722183  3.5513E+08  3.1334E+08  3.4938E+08  2.6410E+08
     1.0706112  3.5540E+08  3.0637E+08  3.5004E+08  2.6422E+08
     1.0690065  3.5568E+08  3.0291E+08  3.5024E+08  2.6435E+08
     1.0674043  3.5595E+08  2.9085E+08  3.5000E+08  2.6447E+08
     1.0658044  3.5622E+08  2.9766E+08  3.5052E+08  2.6459E+08
     1.0642069  3.5648E+08  3.1124E+08  3.5080E+08  2.6471E+08
     1.0626118  3.5674E+08  2.9479E+08  3.5171E+08  2.6482E+08
     1.0610191  3.5700E+08  3.1399E+08  3.5171E+08  2.6494E+08
     1.0594289  3.5726E+08  3.0334E+08  3.5201E+08  2.6505E+08
     1.0578409  3.5751E+08  2.9635E+08  3.5180E+08  2.6515E+08
     1.0562554  3.5776E+08  2.9456E+08  3.5199E+08  2.6526E+08
     1.0546723  3.5800E+08  2.9694E+08  3.5245E+08  2.6536E+08
     1.0530915  3.5824E+08  3.0530E+08  3.5275E+08  2.6546E+08
