#           wl        cont         all         h2o      planck
     1.7249840  2.1089E+08  1.8772E+08  1.9064E+08  1.4816E+08
     1.7223985  2.1169E+08  1.8556E+08  1.8873E+08  1.4859E+08
     1.7198169  2.1249E+08  1.8740E+08  1.8888E+08  1.4903E+08
     1.7172392  2.1329E+08  1.8709E+08  1.8850E+08  1.4946E+08
     1.7146653  2.1410E+08  1.9280E+08  1.9333E+08  1.4990E+08
     1.7120953  2.1490E+08  1.9379E+08  2.0075E+08  1.5033E+08
     1.7095292  2.1571E+08  1.9615E+08  2.0062E+08  1.5077E+08
     1.7069668  2.1652E+08  1.9970E+08  2.0290E+08  1.5121E+08
     1.7044084  2.1734E+08  2.0199E+08  2.0470E+08  1.5164E+08
     1.7018537  2.1815E+08  2.0543E+08  2.0796E+08  1.5208E+08
     1.6993029  2.1897E+08  2.0615E+08  2.0758E+08  1.5252E+08
     1.6967560  2.1979E+08  2.0556E+08  2.0682E+08  1.5296E+08
     1.6942128  2.2061E+08  2.1121E+08  2.1270E+08  1.5339E+08
     1.6916735  2.2144E+08  2.0609E+08  2.1243E+08  1.5383E+08
     1.6891379  2.2226E+08  2.0662E+08  2.1443E+08  1.5427E+08
     1.6866062  2.2309E+08  2.1022E+08  2.1494E+08  1.5471E+08
     1.6840782  2.2392E+08  2.1474E+08  2.1738E+08  1.5515E+08
     1.6815541  2.2475E+08  2.1733E+08  2.1930E+08  1.5559E+08
     1.6790337  2.2559E+08  2.1859E+08  2.1980E+08  1.5603E+08
     1.6765171  2.2643E+08  2.1802E+08  2.2084E+08  1.5647E+08
     1.6740042  2.2727E+08  2.1232E+08  2.2193E+08  1.5691E+08
     1.6714952  2.2811E+08  2.1246E+08  2.2270E+08  1.5735E+08
     1.6689899  2.2895E+08  2.2080E+08  2.2349E+08  1.5780E+08
     1.6664883  2.2980E+08  2.1773E+08  2.2471E+08  1.5824E+08
     1.6639905  2.3065E+08  2.2131E+08  2.2521E+08  1.5868E+08
     1.6614965  2.3150E+08  2.2074E+08  2.2548E+08  1.5912E+08
     1.6590062  2.3227E+08  2.1831E+08  2.2691E+08  1.5956E+08
     1.6565196  2.3293E+08  2.2435E+08  2.2697E+08  1.6001E+08
     1.6540367  2.3359E+08  2.2471E+08  2.2742E+08  1.6045E+08
     1.6515576  2.3425E+08  2.2519E+08  2.2867E+08  1.6090E+08
     1.6490822  2.3491E+08  2.2573E+08  2.2927E+08  1.6134E+08
     1.6466105  2.3557E+08  2.2395E+08  2.2908E+08  1.6178E+08
     1.6441425  2.3623E+08  2.2378E+08  2.3032E+08  1.6223E+08
     1.6416782  2.3689E+08  2.2484E+08  2.3082E+08  1.6267E+08
     1.6392176  2.3755E+08  2.2653E+08  2.3135E+08  1.6312E+08
     1.6367606  2.3822E+08  2.2352E+08  2.3227E+08  1.6356E+08
     1.6343074  2.3888E+08  2.2786E+08  2.3237E+08  1.6401E+08
     1.6318578  2.3954E+08  2.2774E+08  2.3297E+08  1.6445E+08
     1.6294119  2.4009E+08  2.3034E+08  2.3357E+08  1.6490E+08
     1.6269697  2.4037E+08  2.2807E+08  2.3438E+08  1.6534E+08
     1.6245312  2.4063E+08  2.2625E+08  2.3372E+08  1.6579E+08
     1.6220963  2.4088E+08  2.2616E+08  2.3433E+08  1.6624E+08
     1.6196650  2.4113E+08  2.1367E+08  2.3454E+08  1.6668E+08
     1.6172374  2.4138E+08  2.3370E+08  2.3497E+08  1.6713E+08
     1.6148134  2.4162E+08  2.2375E+08  2.3562E+08  1.6758E+08
     1.6123931  2.4186E+08  2.3107E+08  2.3491E+08  1.6802E+08
     1.6099763  2.4209E+08  2.3327E+08  2.3538E+08  1.6847E+08
     1.6075632  2.4231E+08  2.2549E+08  2.3564E+08  1.6892E+08
     1.6051538  2.4254E+08  2.2787E+08  2.3612E+08  1.6936E+08
     1.6027479  2.4275E+08  2.3137E+08  2.3612E+08  1.6981E+08
     1.6003457  2.4296E+08  2.3075E+08  2.3678E+08  1.7026E+08
     1.5979470  2.4313E+08  2.2994E+08  2.3680E+08  1.7071E+08
     1.5955519  2.4328E+08  2.3477E+08  2.3702E+08  1.7116E+08
     1.5931604  2.4343E+08  2.3103E+08  2.3674E+08  1.7160E+08
     1.5907726  2.4358E+08  2.2281E+08  2.3668E+08  1.7205E+08
     1.5883883  2.4372E+08  2.2878E+08  2.3662E+08  1.7250E+08
     1.5860075  2.4385E+08  2.3181E+08  2.3701E+08  1.7295E+08
     1.5836303  2.4398E+08  2.2709E+08  2.3722E+08  1.7340E+08
     1.5812567  2.4410E+08  2.3141E+08  2.3654E+08  1.7384E+08
     1.5788867  2.4422E+08  2.2423E+08  2.3651E+08  1.7430E+08
     1.5765202  2.4434E+08  2.3203E+08  2.3699E+08  1.7474E+08
     1.5741572  2.4445E+08  2.2880E+08  2.3680E+08  1.7519E+08
     1.5717978  2.4455E+08  2.3162E+08  2.3609E+08  1.7564E+08
     1.5694420  2.4465E+08  2.3271E+08  2.3611E+08  1.7609E+08
     1.5670896  2.4474E+08  2.3365E+08  2.3639E+08  1.7654E+08
     1.5647408  2.4483E+08  2.2881E+08  2.3586E+08  1.7698E+08
     1.5623955  2.4491E+08  2.2695E+08  2.3557E+08  1.7744E+08
     1.5600537  2.4501E+08  2.3035E+08  2.3595E+08  1.7788E+08
     1.5577155  2.4529E+08  2.2433E+08  2.3707E+08  1.7833E+08
     1.5553807  2.4560E+08  2.2655E+08  2.3642E+08  1.7878E+08
     1.5530494  2.4591E+08  2.2879E+08  2.3673E+08  1.7923E+08
     1.5507217  2.4622E+08  2.3014E+08  2.3548E+08  1.7968E+08
     1.5483974  2.4652E+08  2.3233E+08  2.3651E+08  1.8012E+08
     1.5460766  2.4682E+08  2.3186E+08  2.3738E+08  1.8058E+08
     1.5437593  2.4711E+08  2.2682E+08  2.3730E+08  1.8102E+08
     1.5414454  2.4740E+08  2.2510E+08  2.3719E+08  1.8147E+08
     1.5391351  2.4770E+08  2.2945E+08  2.3841E+08  1.8192E+08
     1.5368281  2.4798E+08  2.3142E+08  2.3822E+08  1.8237E+08
     1.5345247  2.4827E+08  2.2738E+08  2.3770E+08  1.8282E+08
     1.5322247  2.4855E+08  2.3244E+08  2.3830E+08  1.8326E+08
     1.5299281  2.4883E+08  2.2829E+08  2.3875E+08  1.8371E+08
     1.5276350  2.4911E+08  2.2674E+08  2.3869E+08  1.8416E+08
     1.5253453  2.4939E+08  2.3264E+08  2.3697E+08  1.8461E+08
     1.5230591  2.4966E+08  2.3118E+08  2.3927E+08  1.8506E+08
     1.5207763  2.4993E+08  2.3444E+08  2.3855E+08  1.8550E+08
     1.5184969  2.5020E+08  2.2830E+08  2.3870E+08  1.8595E+08
     1.5162209  2.5046E+08  2.3240E+08  2.3725E+08  1.8640E+08
     1.5139483  2.5072E+08  2.2990E+08  2.3755E+08  1.8684E+08
     1.5116792  2.5098E+08  2.3244E+08  2.3856E+08  1.8729E+08
     1.5094134  2.5123E+08  2.3568E+08  2.3878E+08  1.8774E+08
     1.5071510  2.5148E+08  2.3082E+08  2.3771E+08  1.8818E+08
     1.5048921  2.5173E+08  2.2040E+08  2.3742E+08  1.8863E+08
     1.5026365  2.5198E+08  2.2866E+08  2.3761E+08  1.8907E+08
     1.5003843  2.5223E+08  2.3184E+08  2.3749E+08  1.8952E+08
     1.4981354  2.5247E+08  2.2863E+08  2.3712E+08  1.8996E+08
     1.4958900  2.5270E+08  2.3129E+08  2.3560E+08  1.9041E+08
     1.4936479  2.5294E+08  2.2411E+08  2.3601E+08  1.9085E+08
     1.4914091  2.5317E+08  2.2910E+08  2.3445E+08  1.9130E+08
     1.4891737  2.5340E+08  2.2200E+08  2.3506E+08  1.9174E+08
     1.4869417  2.5362E+08  2.3189E+08  2.3652E+08  1.9219E+08
     1.4847130  2.5385E+08  2.2396E+08  2.3413E+08  1.9263E+08
     1.4824877  2.5407E+08  2.2678E+08  2.3227E+08  1.9307E+08
     1.4802657  2.5428E+08  2.2403E+08  2.3194E+08  1.9352E+08
     1.4780470  2.5450E+08  2.2280E+08  2.3129E+08  1.9396E+08
     1.4758316  2.5471E+08  2.1853E+08  2.3359E+08  1.9440E+08
     1.4736196  2.5492E+08  2.2440E+08  2.3323E+08  1.9485E+08
     1.4714109  2.5512E+08  2.2569E+08  2.3390E+08  1.9529E+08
     1.4692055  2.5532E+08  2.2477E+08  2.3325E+08  1.9573E+08
     1.4670034  2.5552E+08  2.2396E+08  2.3312E+08  1.9617E+08
     1.4648046  2.5571E+08  2.2245E+08  2.3209E+08  1.9661E+08
     1.4626091  2.5590E+08  2.2023E+08  2.3268E+08  1.9705E+08
     1.4604169  2.5609E+08  2.2319E+08  2.3216E+08  1.9749E+08
     1.4582279  2.5628E+08  2.2690E+08  2.3447E+08  1.9793E+08
     1.4560423  2.5646E+08  2.2826E+08  2.3571E+08  1.9837E+08
     1.4538599  2.5664E+08  2.2841E+08  2.3358E+08  1.9881E+08
     1.4516808  2.5681E+08  2.2410E+08  2.3333E+08  1.9925E+08
     1.4495050  2.5698E+08  2.2810E+08  2.3392E+08  1.9968E+08
     1.4473324  2.5715E+08  2.2659E+08  2.3279E+08  2.0012E+08
     1.4451631  2.5732E+08  2.2883E+08  2.3351E+08  2.0056E+08
     1.4429970  2.5748E+08  2.2429E+08  2.3296E+08  2.0100E+08
     1.4408342  2.5764E+08  2.2845E+08  2.3310E+08  2.0143E+08
     1.4386746  2.5779E+08  2.2818E+08  2.3189E+08  2.0187E+08
     1.4365183  2.5794E+08  2.2332E+08  2.3128E+08  2.0230E+08
     1.4343652  2.5809E+08  2.2082E+08  2.3091E+08  2.0274E+08
     1.4322153  2.5824E+08  2.1790E+08  2.2910E+08  2.0317E+08
     1.4300686  2.5838E+08  2.1375E+08  2.2719E+08  2.0360E+08
     1.4279252  2.5852E+08  2.1501E+08  2.2933E+08  2.0404E+08
     1.4257850  2.5865E+08  2.0862E+08  2.3157E+08  2.0447E+08
     1.4236480  2.5878E+08  2.1493E+08  2.2792E+08  2.0490E+08
     1.4215141  2.5891E+08  2.1776E+08  2.3125E+08  2.0533E+08
     1.4193835  2.5904E+08  2.1205E+08  2.2517E+08  2.0576E+08
     1.4172561  2.5916E+08  2.1405E+08  2.2383E+08  2.0619E+08
     1.4151319  2.5927E+08  2.1996E+08  2.2746E+08  2.0662E+08
     1.4130108  2.5939E+08  2.1517E+08  2.2900E+08  2.0705E+08
     1.4108929  2.5950E+08  2.1935E+08  2.2571E+08  2.0748E+08
     1.4087782  2.5960E+08  2.2134E+08  2.2980E+08  2.0791E+08
     1.4066667  2.5970E+08  2.2172E+08  2.3103E+08  2.0834E+08
     1.4045583  2.5980E+08  2.2358E+08  2.2847E+08  2.0876E+08
     1.4024531  2.5990E+08  2.3300E+08  2.3636E+08  2.0919E+08
     1.4003511  2.5999E+08  2.1582E+08  2.2827E+08  2.0961E+08
     1.3982522  2.6008E+08  2.2051E+08  2.2567E+08  2.1004E+08
     1.3961564  2.6017E+08  2.2732E+08  2.3202E+08  2.1046E+08
     1.3940638  2.6025E+08  2.2290E+08  2.3046E+08  2.1088E+08
     1.3919743  2.6032E+08  2.1809E+08  2.3085E+08  2.1131E+08
     1.3898880  2.6040E+08  2.2407E+08  2.2637E+08  2.1173E+08
     1.3878048  2.6047E+08  2.2955E+08  2.3251E+08  2.1215E+08
     1.3857247  2.6054E+08  2.3219E+08  2.3525E+08  2.1257E+08
     1.3836477  2.6060E+08  2.3295E+08  2.3655E+08  2.1299E+08
     1.3815738  2.6066E+08  2.3437E+08  2.3615E+08  2.1341E+08
     1.3795031  2.6071E+08  2.3374E+08  2.3852E+08  2.1383E+08
     1.3774354  2.6076E+08  2.3292E+08  2.3647E+08  2.1424E+08
     1.3753709  2.6082E+08  2.2989E+08  2.3247E+08  2.1466E+08
     1.3733094  2.6116E+08  2.3250E+08  2.3486E+08  2.1508E+08
     1.3712510  2.6159E+08  2.2947E+08  2.3137E+08  2.1549E+08
     1.3691958  2.6202E+08  2.2135E+08  2.2807E+08  2.1590E+08
     1.3671436  2.6245E+08  2.2541E+08  2.3143E+08  2.1632E+08
     1.3650944  2.6287E+08  2.2372E+08  2.2808E+08  2.1673E+08
     1.3630484  2.6330E+08  2.2078E+08  2.3038E+08  2.1714E+08
     1.3610054  2.6372E+08  2.2226E+08  2.2523E+08  2.1755E+08
     1.3589655  2.6414E+08  2.1794E+08  2.2131E+08  2.1796E+08
     1.3569286  2.6456E+08  2.2549E+08  2.2862E+08  2.1837E+08
     1.3548948  2.6498E+08  2.1725E+08  2.1984E+08  2.1878E+08
     1.3528640  2.6540E+08  2.2696E+08  2.3023E+08  2.1918E+08
     1.3508363  2.6582E+08  2.1191E+08  2.2010E+08  2.1959E+08
     1.3488116  2.6623E+08  2.3158E+08  2.3474E+08  2.1999E+08
     1.3467900  2.6664E+08  2.2138E+08  2.2764E+08  2.2040E+08
     1.3447713  2.6705E+08  2.2845E+08  2.3198E+08  2.2080E+08
     1.3427557  2.6746E+08  2.2034E+08  2.2508E+08  2.2120E+08
     1.3407432  2.6787E+08  2.2133E+08  2.3169E+08  2.2160E+08
     1.3387336  2.6827E+08  2.2791E+08  2.3820E+08  2.2200E+08
     1.3367271  2.6868E+08  2.2573E+08  2.2995E+08  2.2240E+08
     1.3347235  2.6908E+08  2.3232E+08  2.3680E+08  2.2280E+08
     1.3327230  2.6948E+08  2.3503E+08  2.4931E+08  2.2320E+08
     1.3307254  2.6988E+08  2.5606E+08  2.5948E+08  2.2360E+08
     1.3287309  2.7027E+08  2.5090E+08  2.6236E+08  2.2399E+08
     1.3267394  2.7067E+08  2.5380E+08  2.6416E+08  2.2438E+08
     1.3247508  2.7106E+08  2.5386E+08  2.6301E+08  2.2478E+08
     1.3227652  2.7145E+08  2.5174E+08  2.6674E+08  2.2517E+08
     1.3207826  2.7184E+08  2.6222E+08  2.6734E+08  2.2556E+08
     1.3188030  2.7222E+08  2.5859E+08  2.6802E+08  2.2595E+08
     1.3168263  2.7261E+08  2.6347E+08  2.6921E+08  2.2634E+08
     1.3148526  2.7299E+08  2.5609E+08  2.6854E+08  2.2672E+08
     1.3128818  2.7337E+08  2.5570E+08  2.6974E+08  2.2711E+08
     1.3109140  2.7375E+08  2.6121E+08  2.7043E+08  2.2750E+08
     1.3089492  2.7413E+08  2.5542E+08  2.7025E+08  2.2788E+08
     1.3069873  2.7450E+08  2.6186E+08  2.7151E+08  2.2826E+08
     1.3050283  2.7488E+08  2.6365E+08  2.7247E+08  2.2864E+08
     1.3030723  2.7525E+08  2.6113E+08  2.7325E+08  2.2902E+08
     1.3011192  2.7562E+08  2.5986E+08  2.7348E+08  2.2940E+08
     1.2991690  2.7598E+08  2.6063E+08  2.7397E+08  2.2978E+08
     1.2972218  2.7635E+08  2.6327E+08  2.7427E+08  2.3016E+08
     1.2952774  2.7671E+08  2.5948E+08  2.7472E+08  2.3054E+08
     1.2933360  2.7707E+08  2.5240E+08  2.7547E+08  2.3091E+08
     1.2913975  2.7743E+08  2.5292E+08  2.7530E+08  2.3128E+08
     1.2894620  2.7779E+08  2.5055E+08  2.7621E+08  2.3165E+08
     1.2875292  2.7814E+08  2.6376E+08  2.7643E+08  2.3202E+08
     1.2855994  2.7849E+08  2.6174E+08  2.7681E+08  2.3239E+08
     1.2836726  2.7884E+08  2.5363E+08  2.7693E+08  2.3276E+08
     1.2817485  2.7919E+08  2.4406E+08  2.7784E+08  2.3313E+08
     1.2798274  2.7954E+08  2.5338E+08  2.7791E+08  2.3349E+08
     1.2779091  2.7988E+08  2.5925E+08  2.7816E+08  2.3386E+08
     1.2759938  2.8022E+08  2.5986E+08  2.7867E+08  2.3422E+08
     1.2740813  2.8056E+08  2.5689E+08  2.7898E+08  2.3458E+08
     1.2721716  2.8090E+08  2.6272E+08  2.7940E+08  2.3494E+08
     1.2702648  2.8123E+08  2.5292E+08  2.7955E+08  2.3530E+08
     1.2683609  2.8156E+08  2.6224E+08  2.8005E+08  2.3566E+08
     1.2664598  2.8189E+08  2.6205E+08  2.8037E+08  2.3601E+08
     1.2645616  2.8222E+08  2.5382E+08  2.8061E+08  2.3637E+08
     1.2626662  2.8255E+08  2.6291E+08  2.8101E+08  2.3672E+08
     1.2607737  2.8287E+08  2.5734E+08  2.8142E+08  2.3707E+08
     1.2588840  2.8319E+08  2.6068E+08  2.8170E+08  2.3742E+08
     1.2569972  2.8351E+08  2.5034E+08  2.8186E+08  2.3777E+08
     1.2551131  2.8382E+08  2.5476E+08  2.8263E+08  2.3811E+08
     1.2532319  2.8414E+08  2.5130E+08  2.8296E+08  2.3846E+08
     1.2513535  2.8445E+08  2.5201E+08  2.8337E+08  2.3880E+08
     1.2494780  2.8476E+08  2.5493E+08  2.8373E+08  2.3915E+08
     1.2476052  2.8506E+08  2.4656E+08  2.8393E+08  2.3949E+08
     1.2457352  2.8536E+08  2.6161E+08  2.8420E+08  2.3983E+08
     1.2438681  2.8566E+08  2.4797E+08  2.8456E+08  2.4016E+08
     1.2420037  2.8596E+08  2.4948E+08  2.8473E+08  2.4050E+08
     1.2401421  2.8626E+08  2.5877E+08  2.8499E+08  2.4084E+08
     1.2382834  2.8656E+08  2.5347E+08  2.8542E+08  2.4117E+08
     1.2364274  2.8685E+08  2.6539E+08  2.8551E+08  2.4150E+08
     1.2345742  2.8713E+08  2.5292E+08  2.8597E+08  2.4183E+08
     1.2327238  2.8742E+08  2.6597E+08  2.8606E+08  2.4216E+08
     1.2308761  2.8770E+08  2.6819E+08  2.8645E+08  2.4248E+08
     1.2290312  2.8798E+08  2.7016E+08  2.8675E+08  2.4281E+08
     1.2271891  2.8826E+08  2.5048E+08  2.8696E+08  2.4313E+08
     1.2253497  2.8854E+08  2.6155E+08  2.8727E+08  2.4345E+08
     1.2235131  2.8881E+08  2.4871E+08  2.8760E+08  2.4377E+08
     1.2216793  2.8908E+08  2.5227E+08  2.8770E+08  2.4409E+08
     1.2198482  2.8935E+08  2.4667E+08  2.8802E+08  2.4441E+08
     1.2180198  2.8961E+08  2.3877E+08  2.8816E+08  2.4472E+08
     1.2161942  2.8988E+08  2.6047E+08  2.8832E+08  2.4504E+08
     1.2143713  2.9014E+08  2.5944E+08  2.8866E+08  2.4535E+08
     1.2125512  2.9039E+08  2.5178E+08  2.8869E+08  2.4566E+08
     1.2107338  2.9065E+08  2.5159E+08  2.8882E+08  2.4596E+08
     1.2089191  2.9090E+08  2.5591E+08  2.8901E+08  2.4628E+08
     1.2071071  2.9115E+08  2.4768E+08  2.8933E+08  2.4658E+08
     1.2052979  2.9139E+08  2.5300E+08  2.8929E+08  2.4688E+08
     1.2034913  2.9164E+08  2.4656E+08  2.8951E+08  2.4718E+08
     1.2016875  2.9188E+08  2.5573E+08  2.8982E+08  2.4748E+08
     1.1998863  2.9211E+08  2.5103E+08  2.8982E+08  2.4778E+08
     1.1980879  2.9235E+08  2.3092E+08  2.9006E+08  2.4807E+08
     1.1962922  2.9258E+08  2.4843E+08  2.9019E+08  2.4836E+08
     1.1944991  2.9281E+08  2.2449E+08  2.9041E+08  2.4866E+08
     1.1927088  2.9304E+08  2.5622E+08  2.9057E+08  2.4895E+08
     1.1909211  2.9326E+08  2.4417E+08  2.9036E+08  2.4924E+08
     1.1891361  2.9348E+08  2.1492E+08  2.9079E+08  2.4952E+08
     1.1873538  2.9370E+08  2.4713E+08  2.9113E+08  2.4981E+08
     1.1855741  2.9391E+08  2.3915E+08  2.9125E+08  2.5009E+08
     1.1837971  2.9412E+08  1.9947E+08  2.9165E+08  2.5037E+08
     1.1820228  2.9433E+08  2.0017E+08  2.9168E+08  2.5065E+08
     1.1802511  2.9454E+08  2.1028E+08  2.9146E+08  2.5092E+08
     1.1784821  2.9474E+08  2.1890E+08  2.9175E+08  2.5120E+08
     1.1767158  2.9494E+08  2.2535E+08  2.9183E+08  2.5147E+08
     1.1749521  2.9514E+08  2.3256E+08  2.9188E+08  2.5174E+08
     1.1731910  2.9533E+08  2.4559E+08  2.9233E+08  2.5201E+08
     1.1714326  2.9552E+08  2.5987E+08  2.9209E+08  2.5228E+08
     1.1696768  2.9571E+08  2.4837E+08  2.9198E+08  2.5254E+08
     1.1679236  2.9590E+08  2.7420E+08  2.9232E+08  2.5280E+08
     1.1661731  2.9608E+08  2.6664E+08  2.9243E+08  2.5306E+08
     1.1644252  2.9626E+08  2.6398E+08  2.9253E+08  2.5332E+08
     1.1626799  2.9644E+08  2.7173E+08  2.9329E+08  2.5358E+08
     1.1609373  2.9661E+08  2.6700E+08  2.9267E+08  2.5383E+08
     1.1591972  2.9678E+08  2.6949E+08  2.9243E+08  2.5409E+08
     1.1574598  2.9694E+08  2.7495E+08  2.9232E+08  2.5434E+08
     1.1557249  2.9711E+08  2.6820E+08  2.9304E+08  2.5458E+08
     1.1539927  2.9727E+08  2.7052E+08  2.9234E+08  2.5483E+08
     1.1522630  2.9743E+08  2.7504E+08  2.9275E+08  2.5507E+08
     1.1505360  2.9758E+08  2.6354E+08  2.9306E+08  2.5532E+08
     1.1488115  2.9773E+08  2.7389E+08  2.9244E+08  2.5556E+08
     1.1470896  2.9788E+08  2.6804E+08  2.9375E+08  2.5579E+08
     1.1453703  2.9802E+08  2.6570E+08  2.9268E+08  2.5603E+08
     1.1436536  2.9816E+08  2.6449E+08  2.9166E+08  2.5626E+08
     1.1419394  2.9830E+08  2.6835E+08  2.9304E+08  2.5649E+08
     1.1402278  2.9844E+08  2.4231E+08  2.9324E+08  2.5672E+08
     1.1385188  2.9857E+08  2.5434E+08  2.9365E+08  2.5695E+08
     1.1368124  2.9870E+08  2.5402E+08  2.9198E+08  2.5717E+08
     1.1351085  2.9882E+08  2.5754E+08  2.9286E+08  2.5739E+08
     1.1334071  2.9895E+08  2.7848E+08  2.9367E+08  2.5762E+08
     1.1317083  2.9906E+08  2.6242E+08  2.9290E+08  2.5783E+08
     1.1300121  2.9918E+08  2.6624E+08  2.9441E+08  2.5805E+08
     1.1283184  2.9929E+08  2.6959E+08  2.9406E+08  2.5826E+08
     1.1266272  2.9940E+08  2.6277E+08  2.9457E+08  2.5847E+08
     1.1249386  2.9951E+08  2.5820E+08  2.9368E+08  2.5868E+08
     1.1232525  2.9961E+08  2.6626E+08  2.9341E+08  2.5889E+08
     1.1215689  2.9971E+08  2.6277E+08  2.9397E+08  2.5909E+08
     1.1198879  2.9980E+08  2.6078E+08  2.9343E+08  2.5929E+08
     1.1182093  2.9990E+08  2.6425E+08  2.9498E+08  2.5949E+08
     1.1165333  2.9999E+08  2.5963E+08  2.9443E+08  2.5969E+08
     1.1148598  3.0007E+08  2.6554E+08  2.9538E+08  2.5988E+08
     1.1131888  3.0015E+08  2.5102E+08  2.9281E+08  2.6008E+08
     1.1115203  3.0023E+08  2.4992E+08  2.9378E+08  2.6027E+08
     1.1098543  3.0031E+08  2.5529E+08  2.9487E+08  2.6045E+08
     1.1081909  3.0038E+08  2.5102E+08  2.9578E+08  2.6064E+08
     1.1065299  3.0045E+08  2.4607E+08  2.9549E+08  2.6082E+08
     1.1048713  3.0052E+08  2.3730E+08  2.9599E+08  2.6100E+08
     1.1032153  3.0058E+08  2.4843E+08  2.9619E+08  2.6118E+08
     1.1015618  3.0064E+08  2.5744E+08  2.9644E+08  2.6136E+08
     1.0999107  3.0072E+08  2.5560E+08  2.9649E+08  2.6153E+08
     1.0982621  3.0092E+08  2.6434E+08  2.9807E+08  2.6170E+08
     1.0966160  3.0114E+08  2.5464E+08  2.9735E+08  2.6187E+08
     1.0949724  3.0135E+08  2.6380E+08  2.9736E+08  2.6204E+08
     1.0933312  3.0156E+08  2.5739E+08  2.9918E+08  2.6220E+08
     1.0916924  3.0177E+08  2.6296E+08  2.9996E+08  2.6236E+08
     1.0900562  3.0198E+08  2.4251E+08  3.0023E+08  2.6252E+08
     1.0884224  3.0218E+08  2.5775E+08  3.0094E+08  2.6267E+08
     1.0867910  3.0238E+08  2.5603E+08  3.0166E+08  2.6283E+08
     1.0851621  3.0258E+08  2.5896E+08  3.0191E+08  2.6298E+08
     1.0835356  3.0278E+08  2.6451E+08  3.0231E+08  2.6313E+08
     1.0819115  3.0297E+08  2.6263E+08  3.0248E+08  2.6327E+08
     1.0802899  3.0316E+08  2.5513E+08  3.0269E+08  2.6342E+08
     1.0786707  3.0334E+08  2.5885E+08  3.0287E+08  2.6356E+08
     1.0770540  3.0352E+08  2.5640E+08  3.0303E+08  2.6370E+08
     1.0754397  3.0370E+08  2.5394E+08  3.0327E+08  2.6383E+08
     1.0738278  3.0388E+08  2.5496E+08  3.0348E+08  2.6396E+08
     1.0722183  3.0406E+08  2.5630E+08  3.0361E+08  2.6410E+08
     1.0706112  3.0423E+08  2.4751E+08  3.0381E+08  2.6422E+08
     1.0690065  3.0439E+08  2.4277E+08  3.0396E+08  2.6435E+08
     1.0674043  3.0456E+08  2.3137E+08  3.0415E+08  2.6447E+08
     1.0658044  3.0472E+08  2.3847E+08  3.0426E+08  2.6459E+08
     1.0642069  3.0488E+08  2.5188E+08  3.0442E+08  2.6471E+08
     1.0626118  3.0504E+08  2.3183E+08  3.0468E+08  2.6482E+08
     1.0610191  3.0519E+08  2.5576E+08  3.0478E+08  2.6494E+08
     1.0594289  3.0534E+08  2.4105E+08  3.0492E+08  2.6505E+08
     1.0578409  3.0549E+08  2.3491E+08  3.0503E+08  2.6515E+08
     1.0562554  3.0563E+08  2.3340E+08  3.0524E+08  2.6526E+08
     1.0546723  3.0577E+08  2.3492E+08  3.0536E+08  2.6536E+08
     1.0530915  3.0591E+08  2.4433E+08  3.0552E+08  2.6546E+08
     1.0515131  3.0604E+08  2.4971E+08  3.0564E+08  2.6556E+08
     1.0499370  3.0617E+08  2.4858E+08  3.0579E+08  2.6565E+08
     1.0483633  3.0630E+08  2.4304E+08  3.0589E+08  2.6574E+08
     1.0467920  3.0643E+08  2.4824E+08  3.0602E+08  2.6583E+08
     1.0452230  3.0655E+08  2.4037E+08  3.0613E+08  2.6591E+08
     1.0436564  3.0667E+08  2.4846E+08  3.0626E+08  2.6600E+08
     1.0420921  3.0678E+08  2.1669E+08  3.0634E+08  2.6608E+08
     1.0405302  3.0690E+08  2.3485E+08  3.0649E+08  2.6615E+08
     1.0389706  3.0700E+08  2.2172E+08  3.0658E+08  2.6623E+08
     1.0374134  3.0711E+08  2.4599E+08  3.0664E+08  2.6630E+08
     1.0358585  3.0721E+08  2.2452E+08  3.0676E+08  2.6637E+08
     1.0343059  3.0731E+08  2.3038E+08  3.0683E+08  2.6644E+08
     1.0327556  3.0741E+08  2.2225E+08  3.0690E+08  2.6650E+08
     1.0312077  3.0750E+08  2.3579E+08  3.0697E+08  2.6656E+08
     1.0296621  3.0759E+08  2.1556E+08  3.0704E+08  2.6662E+08
     1.0281188  3.0768E+08  2.0599E+08  3.0710E+08  2.6667E+08
     1.0265778  3.0776E+08  2.0340E+08  3.0711E+08  2.6673E+08
     1.0250391  3.0784E+08  2.0237E+08  3.0714E+08  2.6678E+08
     1.0235027  3.0792E+08  2.1527E+08  3.0711E+08  2.6682E+08
     1.0219687  3.0799E+08  1.9229E+08  3.0730E+08  2.6687E+08
     1.0204369  3.0806E+08  2.0387E+08  3.0731E+08  2.6691E+08
     1.0189074  3.0813E+08  2.0511E+08  3.0745E+08  2.6695E+08
     1.0173803  3.0819E+08  1.8744E+08  3.0748E+08  2.6698E+08
     1.0158554  3.0825E+08  1.9646E+08  3.0762E+08  2.6701E+08
     1.0143328  3.0831E+08  1.7467E+08  3.0771E+08  2.6704E+08
     1.0128125  3.0836E+08  1.8426E+08  3.0772E+08  2.6707E+08
     1.0112944  3.0842E+08  1.8495E+08  3.0775E+08  2.6710E+08
     1.0097786  3.0846E+08  1.7954E+08  3.0789E+08  2.6712E+08
